OlinkID,mb_present_6_nobs,mb_present_6_OR,mb_present_6_CI_lower,mb_present_6_CI_upper,mb_present_6_pvalue,mb_present_6_fdr,cv_percent,UniProt,Assay,Panel,Retain
OID21030,975,1.0006174091009117,0.8655483228427416,1.1567640684779332,0.9933436790381682,0.9981242948877846,38.91698585130978,Q99731,CCL19,Neurology,Unique Protein
OID21031,975,0.9267103244709961,0.8054676158438341,1.066203046017487,0.2873547304249048,0.8858775386888316,78.1645896932152,P50225,SULT1A1,Neurology,Unique Protein
OID21032,975,0.8807745285607214,0.76232875147358,1.0176236547051531,0.08490490125159374,0.8858775386888316,34.980157090128095,Q8NBJ7,SUMF2,Neurology,Unique Protein
OID21033,975,0.973575830504271,0.8379200247858348,1.1311937532276344,0.7264918833591023,0.9317558361388105,41.229082369005255,P01236,PRL,Neurology,Unique Protein
OID21034,975,0.8866348290268591,0.7682991624244712,1.023196898409698,0.09971324086126611,0.8858775386888316,61.245680545022964,Q14739,LBR,Neurology,Unique Protein
OID21035,975,0.7859056425574489,0.6506759904361658,0.9492400028309185,0.012393730355879568,0.8858775386888316,31.953892138667676,P13473,LAMP2,Neurology,Unique Protein
OID21036,975,0.9039054169282998,0.7842121260721524,1.041867341231536,0.16329867031472023,0.8858775386888316,50.39428995591643,P12429,ANXA3,Neurology,Unique Protein
OID21037,975,0.9443345786358787,0.8204587530672605,1.086913623717896,0.4246797327042174,0.8858775386888316,72.10437258532345,P06733,ENO1,Neurology,Unique Protein
OID21038,975,1.229484903168829,1.0192962886085564,1.4830164143770193,0.030787583894414328,0.8858775386888316,41.953914958131996,P05060,CHGB,Neurology,Unique Protein
OID21039,975,0.9412297609442823,0.7940821689616177,1.115644573716718,0.48498205222338864,0.8858775386888316,38.946725493415265,P78325,ADAM8,Neurology,Unique Protein
OID21040,975,1.0442169923850437,0.8858437951458359,1.2309045151760152,0.6061463921816722,0.9022410126539886,38.385210658263446,P04233,CD74,Neurology,Unique Protein
OID21041,975,0.9034709439592793,0.7810990004996622,1.0450144553462712,0.17161189682639805,0.8858775386888316,43.058589264147535,O00214,LGALS8,Neurology,Unique Protein
OID21042,975,0.9308815232693833,0.8072287517279741,1.0734756517398436,0.32464284192370607,0.8858775386888316,48.564620015132306,O14625,CXCL11,Neurology,Unique Protein
OID21043,975,0.9851060529690241,0.8518214918985324,1.1392456574831362,0.8396666438780305,0.9612908252159997,70.854817535335,Q01469,FABP5,Neurology,Unique Protein
OID21044,975,0.8918602231492265,0.761596075584851,1.0444048796141272,0.15541288554260999,0.8858775386888316,39.53462989149378,Q6P4E1,GOLM2,Neurology,Unique Protein
OID21045,975,1.0276598450593122,0.8485068408940264,1.2446390603458064,0.78011880246745,0.9493285843515221,35.630237884282664,Q6NW40,RGMB,Neurology,Unique Protein
OID21046,975,0.8896356868782411,0.7729506186174958,1.023935599900179,0.10304762314453488,0.8858775386888316,57.42275367972923,P09104,ENO2,Neurology,Unique Protein
OID21047,975,0.8757941895525027,0.7579291819896915,1.0119882974295573,0.07211307447059902,0.8858775386888316,46.196524778249675,P01178,OXT,Neurology,Unique Protein
OID21048,975,1.0932059311884892,0.8796436657883,1.3586174202876729,0.42162865318882314,0.8858775386888316,40.25261055566619,Q96GP6,SCARF2,Neurology,Unique Protein
OID21049,975,1.0674410668772523,0.9021436159298898,1.2630255439779086,0.4470729513246614,0.8858775386888316,35.82209786981846,P28908,TNFRSF8,Neurology,Unique Protein
OID21050,975,1.010073712398213,0.8349453521372077,1.2219349468397895,0.9178245035830466,0.981327420050957,35.20173792584178,P04216,THY1,Neurology,Unique Protein
OID21051,975,0.9471670631783699,0.8165844224685185,1.098631593850328,0.4732705947633944,0.8858775386888316,35.370284062486554,Q10588,BST1,Neurology,Unique Protein
OID21052,975,1.103123782432802,0.8953447758483565,1.359121214747506,0.3566492774746792,0.8858775386888316,41.40135588239152,O75509,TNFRSF21,Neurology,Unique Protein
OID21053,975,0.8742410359741005,0.7559346557568456,1.0110627726358836,0.0700336043505551,0.8858775386888316,43.012078262564486,Q9BRF8,CPPED1,Neurology,Unique Protein
OID21054,975,0.8741089826196442,0.7438296528970351,1.0272063106391318,0.10225593676873396,0.8858775386888316,36.20058367719787,P14384,CPM,Neurology,Unique Protein
OID21055,975,1.0437496353532612,0.8711620094784157,1.2505289365778494,0.6424102543525376,0.9088892417582127,38.65274355226471,O14594,NCAN,Neurology,Unique Protein
OID21056,975,0.9661420655168944,0.7736118252042825,1.2065876714265147,0.7612998360477028,0.9430214432512963,26.817817125079607,P25774,CTSS,Neurology,Unique Protein
OID21057,975,1.0114955235083931,0.8528362173124835,1.199671371018523,0.8955352069385469,0.9778294396269602,42.17825085634999,Q16288,NTRK3,Neurology,Unique Protein
OID21058,975,1.236268927923182,0.9972390224120339,1.5325923151820409,0.053017391407238865,0.8858775386888316,42.88897055057272,Q6ZMJ2,SCARA5,Neurology,Unique Protein
OID21059,975,0.880481216893734,0.7618542752304773,1.0175793435931584,0.08471261567291426,0.8858775386888316,39.78345224657141,P30533,LRPAP1,Neurology,Unique Protein
