OlinkID,fa_6_nobs,fa_6_beta,fa_6_se,fa_6_pvalue,fa_6_fdr,cv_percent,UniProt,Assay,Panel,Retain
OID20419,1167,0.04379546029984441,0.025850856130449042,0.09050655305770855,0.815269922750913,109.22508504950703,P60568,IL2,Inflammation,Unique Protein
OID20420,1167,0.013036066859260613,0.026000656275923392,0.6162037710029089,0.8669619254236712,31.10658954150653,Q13651,IL10RA,Inflammation,Unique Protein
OID20421,1167,-0.008194916206938466,0.026428497427565374,0.7565573781327681,0.9148154997953333,41.82230943016657,Q13219,PAPPA,Inflammation,Unique Protein
OID20422,1167,0.040678082919644615,0.026544269057071662,0.12568422959440623,0.8167689921326987,38.83128161762722,Q9UHF4,IL20RA,Inflammation,Unique Protein
OID20423,1167,-0.04446109529046362,0.026179209223337562,0.08971556680151244,0.815269922750913,30.402363868405207,P63241,EIF5A,Inflammation,Unique Protein
OID20424,1167,-0.02402294943095015,0.02683897092683228,0.3709336413242985,0.819280188807901,37.25206297851802,P05412,JUN,Inflammation,Unique Protein
OID20425,1167,-0.01076590540508376,0.027004495557007787,0.6902099471496878,0.8958630885961533,62.96770911361362,Q96AX2,RAB37,Inflammation,Unique Protein
OID20426,1167,-0.018578246397275865,0.026424085093198657,0.4821485565907092,0.8398809481016942,735.1626198185713,P05112,IL4,Inflammation,Unique Protein
OID20427,1167,-0.02776903409111052,0.026398659316954756,0.2930620465805878,0.8167689921326987,85.8218402734492,P01584,IL1B,Inflammation,Unique Protein
OID20428,1167,0.042405225451709806,0.02629718643808276,0.10711989882684265,0.8167689921326987,39.78103766546303,O95760,IL33,Inflammation,Unique Protein
OID20429,1167,0.007465628969208741,0.030166786080030827,0.8045822714732526,0.9361381477367622,25.618731324586996,Q8NHJ6,LILRB4,Inflammation,Unique Protein
OID20430,1167,0.05779247254216503,0.025808338022452484,0.025327828841490475,0.6582526682971818,50.12271961934438,P35225,IL13,Inflammation,Unique Protein
OID20431,1167,-0.013175694148554285,0.026852379869717266,0.6237527503471822,0.8682573928882467,35.51207261299738,P22301,IL10,Inflammation,Unique Protein
OID20432,1167,0.00948420844697997,0.026931769499738384,0.7247852891389432,0.9056740717994883,57.97285671459355,P27540,ARNT,Inflammation,Unique Protein
OID20433,1167,-0.0214371200187611,0.02625366446501217,0.4143619330860805,0.8236657833631029,82.36731004574459,O95379,TNFAIP8,Inflammation,Unique Protein
OID20434,1167,-0.02539191793469039,0.025700454926471616,0.3233635217321412,0.8167689921326987,48.03796732575595,Q8WV07,LTO1,Inflammation,Unique Protein
OID20435,1167,-0.0070849966964286575,0.026371778358415098,0.7882409696551508,0.9306770082264504,29.017743628845672,O43707,ACTN4,Inflammation,Unique Protein
OID20436,1167,-0.0033815039392164057,0.026058032951618258,0.8967725783535192,0.9694833044666394,54.69405784157634,P28838,LAP3,Inflammation,Unique Protein
OID20437,1167,0.049193679240886176,0.025564069654351273,0.05456052876674601,0.7529574289955945,20.55292359496504,Q9NP70,AMBN,Inflammation,Unique Protein
OID20438,1167,0.014068380695667551,0.02723557358350133,0.6055738691180546,0.8624289675682237,19.364964768188074,Q6UXK5,LRRN1,Inflammation,Unique Protein
OID20439,1167,-0.0411357536200713,0.026616876933175604,0.12250693196692967,0.8167689921326987,22.640700870887816,Q9HCU5,PREB,Inflammation,Unique Protein
OID20440,1167,-0.0016731956909738725,0.02606271061937517,0.9488230903615893,0.9894199862722289,75.51413479301999,Q13007,IL24,Inflammation,Unique Protein
OID20441,1167,-0.015974721130793287,0.026585035814351097,0.5480309977711608,0.8539188743362123,56.82637189594944,Q9UPV0,CEP164,Inflammation,Unique Protein
OID20442,1167,-0.03565295515275434,0.026356524236368372,0.1764122022229767,0.8167689921326987,44.44320334646435,O60934,NBN,Inflammation,Unique Protein
OID20443,1167,0.05595404438535473,0.026166849471423004,0.03269863826265214,0.7098331093233929,44.00918429661865,Q96P31,FCRL3,Inflammation,Unique Protein
OID20444,1167,-0.003221905282119046,0.02695657415704967,0.9048826939898411,0.9702759040837511,46.23530058211611,Q9Y478,PRKAB1,Inflammation,Unique Protein
OID20445,1167,-0.027161476538973568,0.026806992386981462,0.311167068009637,0.8167689921326987,49.70535334698695,Q8TCS8,PNPT1,Inflammation,Unique Protein
OID20446,1167,0.04047619659559926,0.025791381552278607,0.11683777496975375,0.8167689921326987,45.46664449338745,Q5T4W7,ARTN,Inflammation,Unique Protein
OID20447,1167,-0.00790028562813116,0.026870170554957506,0.7687981458013401,0.9193493708578159,38.675053486387775,Q5R372,RABGAP1L,Inflammation,Unique Protein
OID20448,1167,0.008720602840957029,0.027323157404567616,0.749659308450749,0.9120335708334041,45.278415623434164,Q969V3,NCLN,Inflammation,Unique Protein
OID20449,1167,0.01023770101216314,0.026192806813190587,0.6959738571488565,0.8982143188425392,26.739425433157088,Q8N6P7,IL22RA1,Inflammation,Unique Protein
OID20450,1167,0.043217574109022154,0.02565013827078343,0.09228248562792744,0.815269922750913,80.80649988561991,P14784,IL2RB,Inflammation,Unique Protein
OID20451,1167,-0.031238745290661937,0.026480453537581543,0.2383678634480075,0.8167689921326987,66.67122054021792,Q13459,MYO9B,Inflammation,Unique Protein
OID20452,1167,-0.02121943509489326,0.025845401682769827,0.41180893035921406,0.8236657833631029,43.18469629954743,P19801,AOC1,Inflammation,Unique Protein
OID20453,1167,-0.009126439440262204,0.027622349120998393,0.7411576621612992,0.9120152788551404,40.919860523329646,Q9NYY1,IL20,Inflammation,Unique Protein
OID20454,1167,-0.011135984632634224,0.026189423702257925,0.670763916969878,0.8830333719284589,51.46574703245831,P57771,RGS8,Inflammation,Unique Protein
OID20455,1167,-0.07743054014747332,0.026046642278976493,0.0030129243454612657,0.3816355844583114,55.82004800111024,P20809,IL11,Inflammation,Unique Protein
OID20456,1167,0.01842974178151676,0.026883375337383796,0.49313911308195724,0.8403999055848999,35.59066468465264,Q96PD4,IL17F,Inflammation,Unique Protein
OID20457,1167,-0.01538199926264542,0.027391909970680552,0.574530558450252,0.858900468083849,27.715294351221438,O76038,SCGN,Inflammation,Unique Protein
OID20458,1167,0.0610622293153839,0.02880000413269654,0.03420204762041029,0.7119140549108349,22.895760871873936,O95715,CXCL14,Inflammation,Unique Protein
OID20459,1167,-0.013521175092201127,0.027421921288062756,0.6220511116100099,0.8682573928882467,42.91391019809134,Q03426,MVK,Inflammation,Unique Protein
OID20460,1167,-0.04954752873087793,0.03392982965156588,0.14448311689835688,0.8167689921326987,24.723663701784666,O14904,WNT9A,Inflammation,Unique Protein
OID20461,1167,0.014038491714343525,0.026931306265453286,0.6022790713703821,0.8624289675682237,25.622946262790535,P26951,IL3RA,Inflammation,Unique Protein
OID20462,1167,-0.003290677905485809,0.02694264769693879,0.9028123919541624,0.9698348481007045,50.50284146528743,Q9Y3P8,SIT1,Inflammation,Unique Protein
OID20463,1167,-0.03867363767191677,0.026925187211039505,0.15117920319780231,0.8167689921326987,50.38439245319846,Q96DB9,FXYD5,Inflammation,Unique Protein
OID20464,1167,-0.03300589813470956,0.026440274383992265,0.2121689900616443,0.8167689921326987,31.39252946275289,P48061,CXCL12,Inflammation,Unique Protein
OID20465,1167,-0.03528014813125477,0.026261928666286367,0.17940976972145628,0.8167689921326987,93.34567480944578,Q99748,NRTN,Inflammation,Unique Protein
OID20466,1167,-0.027824210956496467,0.026432371754737997,0.2927201051711289,0.8167689921326987,52.523655670984105,Q13574,DGKZ,Inflammation,Unique Protein
OID20467,1167,-0.03809421405904428,0.02639714766335137,0.1492601084971542,0.8167689921326987,71.34113034190173,Q9Y2J8,PADI2,Inflammation,Unique Protein
OID20468,1167,0.011472331695521375,0.026674786366328966,0.6672171581239253,0.8830333719284589,34.678108091141276,Q04759,PRKCQ,Inflammation,Unique Protein
OID20469,1167,-0.020272013960180336,0.02694318155642439,0.4519657229614702,0.839442629011978,36.018458890942085,Q16552,IL17A,Inflammation,Unique Protein
OID20470,1167,-0.038339310941234286,0.02639797151246407,0.14667551389656486,0.8167689921326987,55.484820070661044,Q12968,NFATC3,Inflammation,Unique Protein
OID20471,1167,-0.005141735565956156,0.02657073120782962,0.8465928534032586,0.9541236123099165,32.05506790402733,Q14435,GALNT3,Inflammation,Unique Protein
OID20472,1167,0.008073819726030964,0.026741984172382247,0.7627712059646623,0.9171777743894972,227.40039641593364,P05113,IL5,Inflammation,Unique Protein
OID20474,1167,-0.02908768053649071,0.026672869840335893,0.2757068734322989,0.8167689921326987,93.5573090043232,Q92844,TANK,Inflammation,Unique Protein
OID20475,1167,-0.025527496571171523,0.02672398723623964,0.3396637638073131,0.8167689921326987,53.147909247082914,O43597,SPRY2,Inflammation,Unique Protein
OID20476,1167,-0.006057674157631513,0.026289649701841184,0.8178061241719788,0.9404388711412347,57.45545121182689,P13693,TPT1,Inflammation,Unique Protein
OID20477,1167,-0.04276202851850093,0.027942901191301578,0.12620930672643613,0.8167689921326987,29.84380214223052,Q9P0M4,IL17C,Inflammation,Unique Protein
OID20478,1167,-0.03874292486176977,0.027101535726748737,0.15311931846007057,0.8167689921326987,62.73898880804235,Q7Z739,YTHDF3,Inflammation,Unique Protein
OID20479,1167,-0.013088213861798485,0.026490146950060932,0.6213452966553412,0.8681607562732134,87.44809687119948,P42768,WAS,Inflammation,Unique Protein
OID20480,1167,-0.008187924191046206,0.026535873848405753,0.7577118545841047,0.9155815423519381,28.158218528372636,Q96RJ3,TNFRSF13C,Inflammation,Unique Protein
OID20481,1167,-0.01036320557534356,0.028278706496615784,0.7140844085135686,0.9032054857903725,21.458639145475576,Q8TAD2,IL17D,Inflammation,Unique Protein
OID20482,1167,0.012552385490312413,0.02698244107895414,0.6418724610887487,0.8730464906803291,33.11668223854103,Q7Z6M3,MILR1,Inflammation,Unique Protein
OID20483,1167,-0.028744208448845163,0.026621990993277136,0.2804953361017755,0.8167689921326987,54.267786947268434,P30048,PRDX3,Inflammation,Unique Protein
OID20484,1167,-0.030808493613079222,0.02695865461932908,0.2533579145659063,0.8167689921326987,58.28255146295594,Q05084,ICA1,Inflammation,Unique Protein
OID20485,1167,-0.017070918491920203,0.026742775400132795,0.5233813811237055,0.8480287012331437,50.81218534346018,P51617,IRAK1,Inflammation,Unique Protein
OID20486,1167,0.003741065010252158,0.02748159733396573,0.8917425383724411,0.9693430418975997,30.73961270092449,P42701,IL12RB1,Inflammation,Unique Protein
OID20487,1167,0.009434510100591091,0.027573995592350613,0.7322988506623757,0.906995568002595,19.44692797833961,Q9HB29,IL1RL2,Inflammation,Unique Protein
OID20488,1167,-2.0415748479640672e-4,0.026191504077049812,0.993782069426153,0.9986584897475914,81.5285370697488,P01583,IL1A,Inflammation,Unique Protein
OID20489,1167,-0.017966862028432465,0.026328862626921995,0.49512273275430796,0.8403999055848999,145.4420077965507,P32456,GBP2,Inflammation,Unique Protein
OID20490,1167,-0.04714094904965871,0.03000507054825081,0.1164353530170411,0.8167689921326987,20.33940827167288,P12034,FGF5,Inflammation,Unique Protein
OID20491,1167,-0.0342126189532861,0.027883770203580245,0.22008471633595467,0.8167689921326987,23.803597387284064,P09919,CSF3,Inflammation,Unique Protein
OID20492,1167,0.005753967640582597,0.026200479719099657,0.826211591783682,0.9442056256343705,34.89963183705086,Q9BXJ7,AMN,Inflammation,Unique Protein
OID20493,1167,-0.01243331498989036,0.02885187375420914,0.6665957778948037,0.8830333719284589,20.54185331430291,P18564,ITGB6,Inflammation,Unique Protein
OID20494,1167,-0.004894093516640181,0.026689802606057973,0.8545405797874496,0.9576356460704144,27.215383032164432,P01591,JCHAIN,Inflammation,Unique Protein
OID20495,1167,0.029708886930365015,0.026558605327946395,0.26353811178738135,0.8167689921326987,48.11407969094256,P01579,IFNG,Inflammation,Unique Protein
OID20496,1167,-0.06503882118862432,0.026458396482574705,0.01411233351783414,0.579910247506737,42.45631465890214,Q13291,SLAMF1,Inflammation,Unique Protein
OID20497,1167,-0.006561386789740139,0.027117256077748935,0.8088516813772416,0.9363459266002682,30.128035539841946,Q8N8S7,ENAH,Inflammation,Unique Protein
OID20498,1167,0.04289157407722023,0.029142663081959945,0.14135473901152723,0.8167689921326987,36.92574890220236,Q13261,IL15RA,Inflammation,Unique Protein
OID20500,1168,-0.04417431306773042,0.026066230030499148,0.09040447819123389,0.815269922750913,43.30907682387938,P09874,PARP1,Inflammation,Unique Protein
OID20501,1168,-7.745170585686276e-4,0.02771790722498652,0.9777125966331522,0.9971576831677265,62.78308820519409,Q0Z7S8,FABP9,Inflammation,Unique Protein
OID20502,1168,-0.010214219987987697,0.02689108751014047,0.7041369476425392,0.8999529068470232,41.679833530779945,P78362,SRPK2,Inflammation,Unique Protein
OID20503,1168,-0.01840885340990022,0.027014143339669505,0.49572270372928173,0.8403999055848999,53.39188622314336,P09038,FGF2,Inflammation,Unique Protein
OID20504,1168,-8.056321916050848e-4,0.02694826318560601,0.9761555794568808,0.9971143933768479,99.68422521826136,O43736,ITM2A,Inflammation,Unique Protein
OID20505,1168,-0.01944760725776628,0.026923931996528275,0.4702468612285666,0.839442629011978,48.30109230697975,O14867,BACH1,Inflammation,Unique Protein
OID20506,1168,-0.001309310855976775,0.026273410084043925,0.9602632882615859,0.991617950439957,83.44692941519092,Q8IU57,IFNLR1,Inflammation,Unique Protein
OID20507,1168,0.0033302249372019976,0.026966663221443015,0.9017374299367578,0.9698348481007045,76.43223444512378,Q12933,TRAF2,Inflammation,Unique Protein
OID20508,1168,-0.006687365670497958,0.026934173786053103,0.8039578974677436,0.9361381477367622,46.51509694776605,Q06520,SULT2A1,Inflammation,Unique Protein
OID20509,1168,-0.044539521572063465,0.030411146616192094,0.1433096458884403,0.8167689921326987,37.36635761639649,O60575,SPINK4,Inflammation,Unique Protein
OID20510,1168,-0.012144288253754035,0.02697750806350586,0.6526775782098484,0.876332825497192,64.45880806202582,Q9Y5A7,NUB1,Inflammation,Unique Protein
OID20511,1168,0.02131225698749467,0.034565889076658585,0.5376412672386216,0.8513850850110126,54.50712608163738,O60542,PSPN,Inflammation,Unique Protein
OID20512,1168,-0.013700556553245926,0.02663538842768257,0.6070893990810571,0.8624289675682237,34.70943459958243,P30838,ALDH3A1,Inflammation,Unique Protein
OID20513,828,-0.018838989935316998,0.03087691595850235,0.5419460221030783,0.8539188743362123,15.682269173284974,O43521-2,BCL2L11,Inflammation,Unique Protein
OID20514,1168,-0.0034428764485446334,0.026420766350124417,0.8963444055992595,0.9694833044666394,44.70559502976316,O60880,SH2D1A,Inflammation,Unique Protein
OID20515,1168,-0.020596379247892923,0.026942897439029268,0.4447588446638179,0.839442629011978,60.081422057647885,Q12778,FOXO1,Inflammation,Unique Protein
OID20516,1168,-0.0304442378076698,0.027024760124406178,0.260176130685819,0.8167689921326987,53.30873905513184,Q7L8A9,VASH1,Inflammation,Unique Protein
OID20517,828,-0.027762257573075245,0.031407831674924946,0.37699808649615085,0.8208755533249044,31.23319857161131,P55957,BID,Inflammation,Unique Protein
OID20519,1168,-0.0068175410289808384,0.026974913337350904,0.8005172050822136,0.9361381477367622,75.02816785034094,Q6UB28,METAP1D,Inflammation,Unique Protein
OID20520,1168,0.03533418226053252,0.026347408332026968,0.1801572842181818,0.8167689921326987,71.41855606479862,P01903,HLA-DRA,Inflammation,Unique Protein
OID20521,1168,-0.03224963142912689,0.026568989268622462,0.2250709965943703,0.8167689921326987,110.97108267175035,Q92609,TBC1D5,Inflammation,Unique Protein
OID20522,1168,-0.045390546858330744,0.026984934914806073,0.09282724195976869,0.815269922750913,48.722202726570735,P01588,EPO,Inflammation,Unique Protein
OID20523,1168,-0.08020598318228786,0.028271275368017983,0.004633846848314786,0.42257805204435617,73.8302470220435,P80098,CCL7,Inflammation,Unique Protein
OID20524,1168,-0.022416738295310174,0.027012877879542697,0.40679399862057053,0.8236657833631029,101.9112873812316,Q9UN19,DAPP1,Inflammation,Unique Protein
OID20525,1168,-0.022962233333849204,0.02682984111778429,0.39226112364301036,0.823412650277185,92.21140517434728,Q9UNE0,EDAR,Inflammation,Unique Protein
OID20526,1168,-0.02195036180370802,0.02670552741990109,0.4112812790951418,0.8236657833631029,69.31220536517434,Q9C035,TRIM5,Inflammation,Unique Protein
OID20527,1168,0.01638234233292235,0.027153643803253157,0.5464148619717555,0.8539188743362123,47.96321183811114,Q8N608,DPP10,Inflammation,Unique Protein
OID20528,1168,-8.259753261201468e-4,0.026066344153762324,0.9747268312470301,0.9971143933768479,35.370311091525835,P23229,ITGA6,Inflammation,Unique Protein
OID20529,1168,0.017244562772720972,0.02794591854788916,0.5373115113089985,0.8513850850110126,85.77068448749249,Q6DN72,FCRL6,Inflammation,Unique Protein
OID20530,1168,-0.028513962115972836,0.02716958777794547,0.2941777445071794,0.8167689921326987,70.62788936127308,P33241,LSP1,Inflammation,Unique Protein
OID20531,1168,5.933758429352812e-4,0.026918378904501692,0.9824170701449565,0.9986584897475914,47.40678950301222,Q9UNK0,STX8,Inflammation,Unique Protein
OID20532,1168,0.013095222110413064,0.027903941190074638,0.6389468268683275,0.8723220807735269,27.811981883847615,P13747,HLA-E,Inflammation,Unique Protein
OID20533,1168,-0.030041182644567923,0.026708316611572285,0.2609141768039046,0.8167689921326987,102.85456666246957,P19474,TRIM21,Inflammation,Unique Protein
OID20534,1168,-0.020125763353038558,0.026629292155823107,0.44993892410073855,0.839442629011978,96.05089974165296,O75475,PSIP1,Inflammation,Unique Protein
OID20535,1168,-0.02863468164545996,0.027002388093351155,0.28916299016719244,0.8167689921326987,66.34786773764874,P13232,IL7,Inflammation,Unique Protein
OID20536,1168,-0.01743851443899154,0.027004633123849778,0.5185637863919754,0.8458493011293214,71.15817713678194,Q8IVG5,SAMD9L,Inflammation,Unique Protein
OID20537,1168,0.013633105575137954,0.027299092389695686,0.6175948882662162,0.8671147552842696,58.00730195794487,Q96LC7,SIGLEC10,Inflammation,Unique Protein
OID20538,1168,0.0019269615968239703,0.027389759999598494,0.9439246670323556,0.9866851924388537,86.09319063975178,B1AKI9,ISM1,Inflammation,Unique Protein
OID20539,1168,-0.014140491162406942,0.030355727094957288,0.6414283168571829,0.8730464906803291,50.405627485248935,Q6ZMH5,SLC39A5,Inflammation,Unique Protein
OID20540,1168,-0.01862320110068942,0.028165364051539944,0.5086107624911742,0.8419087614459513,62.63123934447196,P78410,BTN3A2,Inflammation,Unique Protein
OID20541,1168,0.00907919046852022,0.027869011443245103,0.7446495330290109,0.9120335708334041,66.30479381023342,P12872,MLN,Inflammation,Unique Protein
OID20542,1168,-0.014290636811905618,0.026629898856134867,0.591621117931471,0.8624289675682237,69.62510000165577,Q12765,SCRN1,Inflammation,Unique Protein
OID20543,1168,-0.06942183960265533,0.03415082206273516,0.04230233122913324,0.7360102034687885,66.5099122979768,P58294,PROK1,Inflammation,Unique Protein
OID20544,1168,-0.02305788776471289,0.02703043884234995,0.3938182980114624,0.823412650277185,75.19360848127108,Q9Y6K9,IKBKG,Inflammation,Unique Protein
OID20545,1168,-0.017189064545228196,0.027192666949316775,0.5274334684061108,0.8498125890996633,69.06036574521553,O95644,NFATC1,Inflammation,Unique Protein
OID20546,1168,-0.03096440182933995,0.027254604345762018,0.25614498240010025,0.8167689921326987,88.08322803526029,Q9Y258,CCL26,Inflammation,Unique Protein
OID20547,1168,0.03468244426192999,0.02681008910272506,0.19605207025171237,0.8167689921326987,81.08055680909513,Q8WTT0,CLEC4C,Inflammation,Unique Protein
OID20548,1168,-0.04750791838789368,0.03054598723898912,0.12015225069004926,0.8167689921326987,75.69468894964902,Q3KPI0,CEACAM21,Inflammation,Unique Protein
OID20549,1168,-0.005399756205617554,0.0265902451304446,0.8391140976563934,0.9501879596991518,56.53423121365311,Q9BT73,PSMG3,Inflammation,Unique Protein
OID20550,1168,-0.04663254149264029,0.028676289915473784,0.10418780301159077,0.8164636681042354,30.00772866031804,P20849,COL9A1,Inflammation,Unique Protein
OID20551,1168,-0.02413225228696022,0.02725322868910124,0.3760819808757079,0.8208755533249044,85.89328641017245,Q9HD26,GOPC,Inflammation,Unique Protein
OID20552,1168,-0.02033364232026017,0.02685053939361052,0.44903160177888746,0.839442629011978,80.89478871643234,P52564,MAP2K6,Inflammation,Unique Protein
OID20553,1168,-0.015648247694651035,0.027131301450941944,0.564214708664535,0.8545075613608476,100.87404258600503,Q9H0P0,NT5C3A,Inflammation,Unique Protein
OID20554,1168,-0.029227997040555273,0.026960775041821282,0.2785510303748046,0.8167689921326987,80.26654083582852,Q9NZN5,ARHGEF12,Inflammation,Unique Protein
OID20555,1168,0.0012979724826105538,0.02696974434930513,0.96162341124828,0.991822593888046,53.29948959992578,P42575,CASP2,Inflammation,Unique Protein
OID20556,1168,0.018033724873548644,0.027631819774396733,0.5141168617632887,0.8447018318279318,48.15449658377204,Q9UHC6,CNTNAP2,Inflammation,Unique Protein
OID20557,1168,-0.012176299182593879,0.02619515568740181,0.6421412150185608,0.8730464906803291,39.768648424664924,P45984,MAPK9,Inflammation,Unique Protein
OID20558,1168,-0.019656870865394506,0.02735254495154539,0.472503638546668,0.839442629011978,64.74483012842174,P11274,BCR,Inflammation,Unique Protein
OID20559,1168,-0.010590622114622228,0.027306015049655935,0.6981993724910138,0.8982143188425392,129.71720219537343,Q9UDT6,CLIP2,Inflammation,Unique Protein
OID20560,1168,0.018357371651412192,0.029213199055838787,0.5298714749281734,0.8498125890996633,55.29720477290084,Q14242,SELPLG,Inflammation,Unique Protein
OID20561,1168,-0.026217336529462305,0.02776461790590558,0.3452296271251716,0.8189698298950987,62.164310837017965,P78310,CXADR,Inflammation,Unique Protein
OID20562,1168,-0.07070977675314831,0.026580585031458978,0.007918156930185338,0.526017561521176,93.82640274758985,P40933,IL15,Inflammation,Unique Protein
OID20564,1168,-0.0462573537485285,0.027036556460399104,0.0873662453619196,0.815269922750913,63.14186270648111,P24071,FCAR,Inflammation,Unique Protein
OID20565,1168,0.012237304592169545,0.028529948315952226,0.6680558192515582,0.8830333719284589,85.69676119163287,Q01151,CD83,Inflammation,Unique Protein
OID20566,1168,0.04908173048996682,0.02965459407292216,0.0981747253500116,0.815269922750913,49.78110962295631,O76036,NCR1,Inflammation,Unique Protein
OID20567,1168,-0.02402084006094159,0.026666289937264217,0.3678866656945061,0.819280188807901,107.12619514575314,P19878,NCF2,Inflammation,Unique Protein
OID20568,1168,0.0122220309859711,0.031703148847932426,0.6999275142190724,0.8982143188425392,83.34331953915446,P23582,NPPC,Inflammation,Unique Protein
OID20569,1168,-0.0044670529575752405,0.02712957965013054,0.8692435958605056,0.9617636983347996,69.46645688786874,Q9NRJ3,CCL28,Inflammation,Unique Protein
OID20570,1168,0.02179187199253355,0.026312988623929893,0.4077411113662692,0.8236657833631029,114.64157433465974,P26022,PTX3,Inflammation,Unique Protein
OID20571,1168,-0.028076414156866042,0.027607129017701154,0.30936833115388684,0.8167689921326987,58.83530865108468,Q03431,PTH1R,Inflammation,Unique Protein
OID20572,1168,-0.0369547679071715,0.02675554692185949,0.1674861810715766,0.8167689921326987,57.58704425723858,Q9GZT9,EGLN1,Inflammation,Unique Protein
OID20573,1168,-0.02825026999632192,0.027352016803774547,0.30189609028651804,0.8167689921326987,88.34150674734654,Q9UMR7,CLEC4A,Inflammation,Unique Protein
OID20574,1168,-0.046233404053955096,0.026766807898506252,0.08438882825702847,0.815269922750913,111.88873380500684,P13725,OSM,Inflammation,Unique Protein
OID20575,1168,-0.023866522304150675,0.027326329017882917,0.3826335942639555,0.8217309406570897,55.39849803317837,P28845,HSD11B1,Inflammation,Unique Protein
OID20576,1168,-0.012365229509736491,0.02780101933478411,0.6565653951041998,0.8778486058502141,105.06893348024666,P24394,IL4R,Inflammation,Unique Protein
OID20577,1168,-0.028372946724992236,0.02699679181431001,0.2934913616428544,0.8167689921326987,85.37642620898507,Q9NWZ3,IRAK4,Inflammation,Unique Protein
OID20578,1168,-0.031479988535727324,0.027876859581128382,0.25902761545036035,0.8167689921326987,58.5971974790518,Q14773,ICAM4,Inflammation,Unique Protein
OID20579,1168,-0.030079618061557283,0.026849849038886858,0.26282450279346675,0.8167689921326987,90.33391965398077,Q16698,DECR1,Inflammation,Unique Protein
OID20580,1168,0.0349650332156273,0.02667578552172509,0.19020758765586188,0.8167689921326987,86.59952620728205,O60449,LY75,Inflammation,Unique Protein
OID20581,1168,0.052896526854477016,0.026552435405793516,0.04659074984735988,0.7482679219990821,51.033859919033,Q9UKX5,ITGA11,Inflammation,Unique Protein
OID20582,1168,-0.020915695189940527,0.027063237964017998,0.4397730517649837,0.839442629011978,77.89460124641666,O15169,AXIN1,Inflammation,Unique Protein
OID20583,1168,-0.03241025009284342,0.0267455249456414,0.225837976630132,0.8167689921326987,90.65787819437625,P50995,ANXA11,Inflammation,Unique Protein
OID20584,1168,0.00564596598129242,0.0282563621931707,0.8416628441040458,0.9509781574472849,61.068804974909185,P01730,CD4,Inflammation,Unique Protein
OID20585,1168,-4.1616429015807043e-4,0.02812876900873117,0.9881983233062763,0.9986584897475914,73.00236880847226,Q9NRM6,IL17RB,Inflammation,Unique Protein
OID20586,828,0.05031980114867785,0.030958739790318098,0.10447098683425735,0.8164938356057064,12.046786724702404,P01374,LTA,Inflammation,Unique Protein
OID20587,1168,-0.015592212734832292,0.02653727417081369,0.5569439230248078,0.8541445998462515,66.58333917511354,Q6ZUJ8,PIK3AP1,Inflammation,Unique Protein
OID20588,1168,-0.03606363079486087,0.026953179019092794,0.18115805211322414,0.8167689921326987,92.74666276959444,P16455,MGMT,Inflammation,Unique Protein
OID20589,1168,-0.029174800378736963,0.026994209594818644,0.2800220010010638,0.8167689921326987,90.56884703955723,O94992,HEXIM1,Inflammation,Unique Protein
OID20590,1168,-0.03575202266605288,0.026817426881784918,0.18274254713653304,0.8167689921326987,100.2382749089628,Q6UXB4,CLEC4G,Inflammation,Unique Protein
OID20591,1168,0.01920435562330324,0.026243121032554564,0.46444838517180664,0.839442629011978,80.39379509894704,P20783,NTF3,Inflammation,Unique Protein
OID20592,1168,-0.024299644956250546,0.0275204979961287,0.37743987125168366,0.8208755533249044,50.56136397496477,O14788,TNFSF11,Inflammation,Unique Protein
OID20593,1168,0.01961562964588054,0.026603652851011263,0.46107331410638186,0.839442629011978,97.41443629626819,Q29980_Q29983,MICB_MICA,Inflammation,Unique Protein
OID20594,1168,-0.02693776153071414,0.027026368512356284,0.31910976735629276,0.8167689921326987,101.49166638537316,Q8NDB2,BANK1,Inflammation,Unique Protein
OID20595,1168,0.00601369096507876,0.02631464100673309,0.8192747581977493,0.9413286628191908,103.05686744657059,Q8TD46,CD200R1,Inflammation,Unique Protein
OID20596,1168,0.01314701556638085,0.029934797693749782,0.6606076886620358,0.8801924943875723,65.31756231097926,P08727,KRT19,Inflammation,Unique Protein
OID20597,1168,-0.010265254406793337,0.026780524009927576,0.701560568937752,0.898496603529773,140.8327448120885,Q9HCM2,PLXNA4,Inflammation,Unique Protein
OID20598,868,-0.02053463678100215,0.031168404437463406,0.510184673342839,0.8419087614459513,87.5980153537238,P28827,PTPRM,Inflammation,Unique Protein
OID20599,1168,0.02820247552439782,0.02805617530266833,0.315005378146451,0.8167689921326987,81.1793586222104,P32970,CD70,Inflammation,Unique Protein
OID20600,1168,-0.0037213404712340046,0.028883551835421597,0.8975072692640582,0.9694833044666394,54.02900827441018,P01135,TGFA,Inflammation,Unique Protein
OID20601,1168,-0.05010687824411057,0.02771276402999755,0.07085574796089288,0.815269922750913,101.10872644207676,Q01344,IL5RA,Inflammation,Unique Protein
OID20602,1168,-0.0391088386054722,0.027697752019293472,0.15822507236356895,0.8167689921326987,63.44946399214349,Q9NQ25,SLAMF7,Inflammation,Unique Protein
OID20603,1168,0.006575344968112367,0.02805015817381319,0.8147055236467002,0.9388914686995717,84.86867745051259,P41217,CD200,Inflammation,Unique Protein
