OlinkID,wmh_6_nobs,wmh_6_beta,wmh_6_se,wmh_6_pvalue,wmh_6_fdr,cv_percent,UniProt,Assay,Panel,Retain
OID20515,931,0.025333767643593432,0.03083206336234124,0.41148044882586876,0.9715972559934978,60.081422057647885,Q12778,FOXO1,Inflammation,Unique Protein
OID20516,931,0.023889735435623793,0.03052256352986296,0.43401244482733026,0.9715972559934978,53.30873905513184,Q7L8A9,VASH1,Inflammation,Unique Protein
OID20517,669,0.024861596517804365,0.03641607819665901,0.4950348940282362,0.9715972559934978,31.23319857161131,P55957,BID,Inflammation,Unique Protein
OID20519,931,0.014372688720102094,0.030766646537042697,0.6405033607530279,0.9800328918981532,75.02816785034094,Q6UB28,METAP1D,Inflammation,Unique Protein
OID20520,931,-0.029314562839586496,0.030247703270555582,0.3327281252356715,0.9715972559934978,71.41855606479862,P01903,HLA-DRA,Inflammation,Unique Protein
OID20521,931,0.02584879876891959,0.030747119341352797,0.40074264904853496,0.9715972559934978,110.97108267175035,Q92609,TBC1D5,Inflammation,Unique Protein
OID20522,931,-0.048708813006310615,0.030037301802906854,0.10523348872235719,0.9715972559934978,48.722202726570735,P01588,EPO,Inflammation,Unique Protein
OID20523,931,0.03735557509254513,0.030693806262024975,0.22390505741508862,0.9715972559934978,73.8302470220435,P80098,CCL7,Inflammation,Unique Protein
OID20524,931,0.004132850889970503,0.03113389395977181,0.8944248853339021,0.9959854786146218,101.9112873812316,Q9UN19,DAPP1,Inflammation,Unique Protein
OID20525,931,0.03553629741710353,0.030689995488739616,0.24720431438301144,0.9715972559934978,92.21140517434728,Q9UNE0,EDAR,Inflammation,Unique Protein
OID20526,931,-0.002128506951913009,0.03025017201472974,0.9439198455226084,0.9978816894349033,69.31220536517434,Q9C035,TRIM5,Inflammation,Unique Protein
OID20527,931,-0.024786496929418433,0.02961499938752665,0.4028364157033033,0.9715972559934978,47.96321183811114,Q8N608,DPP10,Inflammation,Unique Protein
OID20528,931,0.024532509442960825,0.03047816386557962,0.42107583736472576,0.9715972559934978,35.370311091525835,P23229,ITGA6,Inflammation,Unique Protein
OID20529,931,-0.02480594097440319,0.03109713642575837,0.42525749855052264,0.9715972559934978,85.77068448749249,Q6DN72,FCRL6,Inflammation,Unique Protein
OID20530,931,-0.007427509523842725,0.03031469328229098,0.8065012678639023,0.9924559803865418,70.62788936127308,P33241,LSP1,Inflammation,Unique Protein
OID20531,931,0.005709269481907855,0.030914638860519927,0.8535223954026991,0.9959854786146218,47.40678950301222,Q9UNK0,STX8,Inflammation,Unique Protein
OID20532,931,0.009898097351124426,0.030674783383235486,0.7470128354017438,0.9920158219912458,27.811981883847615,P13747,HLA-E,Inflammation,Unique Protein
OID20533,931,-0.009785689937479103,0.03035619930595038,0.7472524736477595,0.9920158219912458,102.85456666246957,P19474,TRIM21,Inflammation,Unique Protein
OID20534,931,0.014996526406503511,0.029998430760378902,0.617259184125279,0.97568769263376,96.05089974165296,O75475,PSIP1,Inflammation,Unique Protein
OID20535,931,0.030712736851261208,0.030947282258194438,0.32125623243202006,0.9715972559934978,66.34786773764874,P13232,IL7,Inflammation,Unique Protein
OID20536,931,0.013782730408455688,0.030826395153741623,0.6549035354052777,0.9803329982202843,71.15817713678194,Q8IVG5,SAMD9L,Inflammation,Unique Protein
OID20537,931,-0.02219658233097562,0.029843256011411457,0.4572065428107356,0.9715972559934978,58.00730195794487,Q96LC7,SIGLEC10,Inflammation,Unique Protein
OID20538,931,0.016271201100027152,0.030414797276661274,0.5927969617002267,0.9715972559934978,86.09319063975178,B1AKI9,ISM1,Inflammation,Unique Protein
OID20539,931,3.6314465034544555e-4,0.03313262700746165,0.9912574989490825,0.9978816894349033,50.405627485248935,Q6ZMH5,SLC39A5,Inflammation,Unique Protein
OID20540,931,0.021749335830358936,0.03124110576070145,0.4864960220486445,0.9715972559934978,62.63123934447196,P78410,BTN3A2,Inflammation,Unique Protein
OID20541,931,-0.014055066070744691,0.031277420258203625,0.6532734651218715,0.9803329982202843,66.30479381023342,P12872,MLN,Inflammation,Unique Protein
OID20542,931,0.03977426834917205,0.030738434668584662,0.19600831084271914,0.9715972559934978,69.62510000165577,Q12765,SCRN1,Inflammation,Unique Protein
OID20543,931,0.024948640724657294,0.03865280821974635,0.5187953836032851,0.9715972559934978,66.5099122979768,P58294,PROK1,Inflammation,Unique Protein
OID20544,931,0.013609003417203742,0.031081900864743824,0.6616038653888887,0.9839751849637975,75.19360848127108,Q9Y6K9,IKBKG,Inflammation,Unique Protein
OID20545,931,0.0178695103840745,0.03112322790807549,0.5660059723487296,0.9715972559934978,69.06036574521553,O95644,NFATC1,Inflammation,Unique Protein
OID20546,931,0.007922954370135259,0.029159512601106493,0.7859060965692066,0.9924559803865418,88.08322803526029,Q9Y258,CCL26,Inflammation,Unique Protein
OID20547,931,-0.05092192442515598,0.02994641356031741,0.08939122168551848,0.9715972559934978,81.08055680909513,Q8WTT0,CLEC4C,Inflammation,Unique Protein
OID20548,931,-0.02496095999492842,0.033721925855105715,0.45936995303542494,0.9715972559934978,75.69468894964902,Q3KPI0,CEACAM21,Inflammation,Unique Protein
OID20549,931,0.03788762198409076,0.029853414986976433,0.20472245631036265,0.9715972559934978,56.53423121365311,Q9BT73,PSMG3,Inflammation,Unique Protein
OID20550,931,0.0472746432326682,0.03297497597121033,0.15201544280607637,0.9715972559934978,30.00772866031804,P20849,COL9A1,Inflammation,Unique Protein
OID20551,931,0.008482558258975849,0.03134527107026571,0.7867471739129701,0.9924559803865418,85.89328641017245,Q9HD26,GOPC,Inflammation,Unique Protein
OID20552,931,0.01031262275112628,0.030629212246316664,0.7364265136879928,0.9920158219912458,80.89478871643234,P52564,MAP2K6,Inflammation,Unique Protein
OID20553,931,0.001855995284102047,0.0313506950605528,0.9528049543887691,0.9978816894349033,100.87404258600503,Q9H0P0,NT5C3A,Inflammation,Unique Protein
OID20554,931,0.01396699067188454,0.030878710410592754,0.6511479673351119,0.9800328918981532,80.26654083582852,Q9NZN5,ARHGEF12,Inflammation,Unique Protein
OID20555,931,0.030407032735578092,0.030991653930419253,0.3267866501793807,0.9715972559934978,53.29948959992578,P42575,CASP2,Inflammation,Unique Protein
OID20556,931,0.017019179268384452,0.030377815571788744,0.575446789003321,0.9715972559934978,48.15449658377204,Q9UHC6,CNTNAP2,Inflammation,Unique Protein
OID20557,931,0.02714626496618891,0.030699058939845664,0.37678416004209747,0.9715972559934978,39.768648424664924,P45984,MAPK9,Inflammation,Unique Protein
OID20558,931,0.01911964756597367,0.03130107296535828,0.541464552351236,0.9715972559934978,64.74483012842174,P11274,BCR,Inflammation,Unique Protein
OID20559,931,0.0031137831972912235,0.0315637719811292,0.9214374888502406,0.9978816894349033,129.71720219537343,Q9UDT6,CLIP2,Inflammation,Unique Protein
OID20560,931,-0.0552228798010281,0.03378846867552554,0.10252730363044112,0.9715972559934978,55.29720477290084,Q14242,SELPLG,Inflammation,Unique Protein
OID20561,931,-0.0042358960163829595,0.0314863919577297,0.8930124748123995,0.9959854786146218,62.164310837017965,P78310,CXADR,Inflammation,Unique Protein
OID20562,931,0.008793270844940653,0.029450029735839236,0.7653266705458545,0.9924559803865418,93.82640274758985,P40933,IL15,Inflammation,Unique Protein
OID20564,931,0.04185157741610586,0.02993529254052352,0.16243364935664598,0.9715972559934978,63.14186270648111,P24071,FCAR,Inflammation,Unique Protein
OID20565,931,1.754354604268575e-4,0.0310418906870264,0.9954919625016003,0.9978816894349033,85.69676119163287,Q01151,CD83,Inflammation,Unique Protein
OID20566,931,-0.0734399314023447,0.03235117456818062,0.023435783612688724,0.9715972559934978,49.78110962295631,O76036,NCR1,Inflammation,Unique Protein
OID20567,931,-0.005377464283318764,0.030581628899870737,0.8604590473704447,0.9959854786146218,107.12619514575314,P19878,NCF2,Inflammation,Unique Protein
OID20568,931,-0.022136063973659678,0.03496711977612337,0.5268578120226677,0.9715972559934978,83.34331953915446,P23582,NPPC,Inflammation,Unique Protein
OID20569,931,0.022747969805745723,0.030210004243036888,0.45164813001829507,0.9715972559934978,69.46645688786874,Q9NRJ3,CCL28,Inflammation,Unique Protein
OID20570,931,-0.01551519641968768,0.02945803336778944,0.5985386763799403,0.9715972559934978,114.64157433465974,P26022,PTX3,Inflammation,Unique Protein
OID20571,931,-0.024552116978067404,0.030996808255841866,0.4285175798621036,0.9715972559934978,58.83530865108468,Q03431,PTH1R,Inflammation,Unique Protein
OID20572,931,-4.954350301653334e-4,0.030025753894933303,0.9868388548072371,0.9978816894349033,57.58704425723858,Q9GZT9,EGLN1,Inflammation,Unique Protein
OID20573,931,-0.047380400262273796,0.029594768874258305,0.10973054233168557,0.9715972559934978,88.34150674734654,Q9UMR7,CLEC4A,Inflammation,Unique Protein
OID20574,931,-0.005837880803863346,0.029781824060451347,0.8446370712554583,0.9951125188551813,111.88873380500684,P13725,OSM,Inflammation,Unique Protein
OID20575,931,0.06205351789994982,0.030535189798247278,0.042424041374459466,0.9715972559934978,55.39849803317837,P28845,HSD11B1,Inflammation,Unique Protein
OID20576,931,-0.037251145795556086,0.030644146638277272,0.22445143717937915,0.9715972559934978,105.06893348024666,P24394,IL4R,Inflammation,Unique Protein
OID20577,931,0.012679773502538759,0.03154028797743681,0.6877650522869918,0.9839751849637975,85.37642620898507,Q9NWZ3,IRAK4,Inflammation,Unique Protein
OID20578,931,0.04540347420729493,0.03109893997055438,0.1446442261036231,0.9715972559934978,58.5971974790518,Q14773,ICAM4,Inflammation,Unique Protein
OID20579,931,0.01316427275924965,0.030846013752453254,0.6696450939585943,0.9839751849637975,90.33391965398077,Q16698,DECR1,Inflammation,Unique Protein
OID20580,931,0.016046944449350873,0.029238191843189223,0.5832534340703026,0.9715972559934978,86.59952620728205,O60449,LY75,Inflammation,Unique Protein
OID20581,931,-8.894933780843633e-4,0.029065653532315296,0.975592944634255,0.9978816894349033,51.033859919033,Q9UKX5,ITGA11,Inflammation,Unique Protein
OID20582,931,0.01346762659864796,0.0313816988984612,0.6679118045516379,0.9839751849637975,77.89460124641666,O15169,AXIN1,Inflammation,Unique Protein
OID20583,931,-0.015996814057622016,0.031089312153398548,0.606996895381042,0.9730092844225108,90.65787819437625,P50995,ANXA11,Inflammation,Unique Protein
OID20584,931,-0.004177131619782305,0.031565793083395986,0.8947518078035658,0.9959854786146218,61.068804974909185,P01730,CD4,Inflammation,Unique Protein
OID20585,931,0.003450770602128106,0.03170964276167371,0.9133660938377464,0.9978816894349033,73.00236880847226,Q9NRM6,IL17RB,Inflammation,Unique Protein
OID20586,669,-0.008348427998847063,0.03355048082336012,0.803569823817542,0.9924559803865418,12.046786724702404,P01374,LTA,Inflammation,Unique Protein
OID20587,931,0.02433752573723258,0.030768072175993887,0.42915068887145624,0.9715972559934978,66.58333917511354,Q6ZUJ8,PIK3AP1,Inflammation,Unique Protein
OID20588,931,-0.017311967063316367,0.03094441108332324,0.5759898974953281,0.9715972559934978,92.74666276959444,P16455,MGMT,Inflammation,Unique Protein
OID20589,931,0.016428538613214444,0.03115932254354702,0.5981534151940411,0.9715972559934978,90.56884703955723,O94992,HEXIM1,Inflammation,Unique Protein
OID20590,931,0.006196927174810013,0.028889004080039193,0.8301989134734866,0.9924559803865418,100.2382749089628,Q6UXB4,CLEC4G,Inflammation,Unique Protein
OID20591,931,-0.048561750437941455,0.02938033568696463,0.09870350161420915,0.9715972559934978,80.39379509894704,P20783,NTF3,Inflammation,Unique Protein
OID20592,931,-0.04970423695884678,0.030945666572948467,0.10858219441206382,0.9715972559934978,50.56136397496477,O14788,TNFSF11,Inflammation,Unique Protein
OID20593,931,0.013294329513551917,0.029313351472023352,0.6502791943069969,0.9800328918981532,97.41443629626819,Q29980_Q29983,MICB_MICA,Inflammation,Unique Protein
OID20594,931,0.013886164375579895,0.03140773449661645,0.6585034676183069,0.9825449902237423,101.49166638537316,Q8NDB2,BANK1,Inflammation,Unique Protein
OID20595,931,0.015614585478366956,0.028065016002084348,0.5780935965997374,0.9715972559934978,103.05686744657059,Q8TD46,CD200R1,Inflammation,Unique Protein
OID20596,931,-2.9720439662942713e-4,0.03387943973880647,0.9930026426718674,0.9978816894349033,65.31756231097926,P08727,KRT19,Inflammation,Unique Protein
OID20597,931,0.011987687985004119,0.03077464351656183,0.6969743771155659,0.9870426861961236,140.8327448120885,Q9HCM2,PLXNA4,Inflammation,Unique Protein
OID20598,698,-0.012765729669393046,0.034502810119130166,0.7115050718784852,0.9920158219912458,87.5980153537238,P28827,PTPRM,Inflammation,Unique Protein
OID20599,931,-0.02074349215661143,0.031058309744114058,0.5043742164231095,0.9715972559934978,81.1793586222104,P32970,CD70,Inflammation,Unique Protein
OID20600,931,-0.013751035217808287,0.032078530126060774,0.6682665064206659,0.9839751849637975,54.02900827441018,P01135,TGFA,Inflammation,Unique Protein
OID20601,931,0.02601621146820624,0.0309734658299555,0.4011563991968077,0.9715972559934978,101.10872644207676,Q01344,IL5RA,Inflammation,Unique Protein
OID20602,931,0.012911779680204325,0.03154410122779015,0.6823978224937799,0.9839751849637975,63.44946399214349,Q9NQ25,SLAMF7,Inflammation,Unique Protein
