OlinkID,epvs_basalganglia_6_nobs,epvs_basalganglia_6_beta,epvs_basalganglia_6_se,epvs_basalganglia_6_pvalue,epvs_basalganglia_6_fdr,cv_percent,UniProt,Assay,Panel,Retain
OID30838,926,0.012901501855763333,0.029148515007374785,0.6581518055321456,0.8657223661772455,57.46878244380619,A6NGG8,PCARE,Neurology_II,Unique Protein
OID30839,926,0.0270407718737855,0.029774208862642863,0.3640175268494542,0.6768595616927192,84.99043545193383,P07954,FH,Neurology_II,Unique Protein
OID30840,926,-0.011993866696777824,0.033789614383573086,0.7227044540782803,0.8966320540198699,65.52778381182544,Q13936,CACNA1C,Neurology_II,Unique Protein
OID30841,926,0.06132429564327638,0.028015650429837616,0.028857071962119972,0.33031897563284185,94.54124971929926,Q14627,IL13RA2,Neurology_II,Unique Protein
OID30842,926,0.01195544854246997,0.030864987230341354,0.6985907896374887,0.8848833153629502,219.25111161926725,Q9UL42,PNMA2,Neurology_II,Unique Protein
OID30843,926,-0.019436538755546826,0.029268676711576364,0.5068129052265781,0.7854793859900784,44.74270892434486,O95196,CSPG5,Neurology_II,Unique Protein
OID30844,926,-0.02265367754274477,0.029424974571664844,0.4415726456543252,0.7388190287622167,59.05483573786255,O15382,BCAT2,Neurology_II,Unique Protein
OID30845,690,0.052186580706287955,0.0418262758643676,0.21257870236156726,0.5274766952486087,273.12895158127844,Q5T871,LELP1,Neurology_II,Unique Protein
OID30846,926,0.025015450098701725,0.027613335666252382,0.3652200249735411,0.6769423798336466,80.5827546855334,Q687X5,STEAP4,Neurology_II,Unique Protein
OID30847,926,0.013378508977643025,0.030327355105569734,0.6592195272102216,0.8657223661772455,109.64345639245356,Q0VDD7,BRME1,Neurology_II,Unique Protein
OID30848,926,2.8291828473989426e-4,0.030477401750274143,0.9925954820506209,0.9973816813215437,106.90990331168575,P05549,TFAP2A,Neurology_II,Unique Protein
OID30849,926,0.0029948156408434183,0.030640562774323993,0.9221602358926199,0.9791043841315393,55.56827460567111,Q8WTQ1,DEFB104A_DEFB104B,Neurology_II,Unique Protein
OID30850,926,0.029886307016293003,0.030499614171793706,0.3274019309475862,0.6496916796739949,65.08896455490185,Q99700,ATXN2,Neurology_II,Unique Protein
OID30851,926,-0.005126541774089924,0.0297896955795113,0.8634044188465628,0.9576952862692861,112.55218424966237,P23435,CBLN1,Neurology_II,Unique Protein
OID30852,926,-0.005260471350420353,0.029996363063520038,0.8608279438880598,0.9576952862692861,69.96708827788576,Q86T26,TMPRSS11B,Neurology_II,Unique Protein
OID30853,926,0.04111702707049515,0.031115273956440585,0.1866883961548578,0.49880272574099577,57.06410806143031,P52788,SMS,Neurology_II,Unique Protein
OID30854,926,0.04232794421569384,0.030292070674327994,0.16265794985979817,0.47027614979247284,54.97199071333705,P26378,ELAVL4,Neurology_II,Unique Protein
OID30855,926,0.02680071725239977,0.0294531626775589,0.3630947927918443,0.6755735705477791,56.124960646411495,P26715,KLRC1,Neurology_II,Unique Protein
OID30856,926,-0.0022492156460755413,0.030003082880488703,0.9402582291091641,0.9826152319220904,108.1851024773672,Q6QNY1,BLOC1S2,Neurology_II,Unique Protein
OID30857,926,0.02594430257247491,0.030135490293237175,0.38950935653108176,0.6956211362985104,79.78212969670058,Q9Y6U3,SCIN,Neurology_II,Unique Protein
OID30858,926,0.014149179050815062,0.02966309483045399,0.6334802209656434,0.8529077318666861,113.2883431029346,Q96PH6,DEFB118,Neurology_II,Unique Protein
OID30859,926,0.019118934746625717,0.028861784603971288,0.5078640197112776,0.7862766778446558,59.8956909795163,Q14129,DGCR6,Neurology_II,Unique Protein
OID30860,926,0.031490311240890766,0.03040682893979515,0.3006504036356512,0.6228617048926571,64.22516858549454,Q8IWB1,ITPRIP,Neurology_II,Unique Protein
OID30861,926,0.02945954987310112,0.028886348376372092,0.30807561467489114,0.6286130560676413,37.83754379296524,Q99856,ARID3A,Neurology_II,Unique Protein
OID30862,926,0.0012366157984828013,0.030401198513218604,0.967562740030582,0.9899145569161327,52.3699422533027,Q8IVU1,IGDCC3,Neurology_II,Unique Protein
OID30863,926,0.006235163241538166,0.03125759210063214,0.8419346785716917,0.948041616894308,58.207576437403766,Q9UJC5,SH3BGRL2,Neurology_II,Unique Protein
OID30864,926,-0.02046157329917015,0.03181969962654356,0.5203564510957436,0.7946718425041058,81.53830713291526,Q6P5Q4,LMOD2,Neurology_II,Unique Protein
OID30865,926,0.052968194055833466,0.03193794467258262,0.09756908908180206,0.3807669524514118,104.96173186545734,P05787,KRT8,Neurology_II,Unique Protein
OID30866,897,-0.010936199701407912,0.029244243958837606,0.70852410609789,0.8880857470515148,35.042440001126046,P28222,HTR1B,Neurology_II,Unique Protein
OID30867,690,-0.04070311669591733,0.03974781667212495,0.3061898927342662,0.6272309304474448,387.22079337021995,Q9Y3B9,RRP15,Neurology_II,Unique Protein
OID30868,926,-0.01920056685695394,0.03083251515367967,0.533614016442256,0.8048265067392747,83.99495534283152,Q9H492,MAP1LC3A,Neurology_II,Unique Protein
OID30869,926,-0.07082369555388883,0.03126100109649461,0.023714126328937584,0.33031897563284185,121.54647536904235,Q99653,CHP1,Neurology_II,Unique Protein
OID30870,926,-0.016837062815179396,0.031835912287015926,0.5970253742311664,0.8358511436989343,35.51752475388537,Q6QEF8,CORO6,Neurology_II,Unique Protein
OID30871,926,0.021485526376396703,0.029984038912016835,0.47382734429089157,0.7612797175677272,57.99225283743207,Q12774,ARHGEF5,Neurology_II,Unique Protein
OID30872,926,0.02258331668268274,0.03230670881093585,0.48471389836325673,0.769591920106355,78.27257133559321,O43396,TXNL1,Neurology_II,Unique Protein
OID30873,926,-9.112944639928442e-4,0.030435296855330193,0.9761198974569827,0.9926835682140125,279.2792667544382,O14503,BHLHE40,Neurology_II,Unique Protein
OID30874,926,-0.009051004717814596,0.02990143716867509,0.7621922192326036,0.9155716144157656,553.2491978974983,P10523,SAG,Neurology_II,Unique Protein
OID30875,926,-0.039543230899328354,0.028878490908054662,0.1712465335938024,0.4799171789977799,106.58219388686199,P55283,CDH4,Neurology_II,Unique Protein
OID30876,926,0.010690338056973406,0.02981073310153859,0.7199728265841421,0.8948331189588395,47.03433759083065,O15020,SPTBN2,Neurology_II,Unique Protein
OID30877,926,0.02545361584934698,0.029880930040889722,0.39453139273959836,0.7005541642907368,170.27498288421617,Q8WXG9,ADGRV1,Neurology_II,Unique Protein
OID30878,926,-0.02428164417459336,0.02973876464287495,0.4144304260946804,0.7163435259028652,51.73028326867508,Q8NFZ4,NLGN2,Neurology_II,Unique Protein
OID30879,926,0.09157291791566012,0.030294027400739946,0.0025750975261324797,0.33031897563284185,891.4157715420506,O15350,TP73,Neurology_II,Unique Protein
OID30880,926,0.005159736623661707,0.03098055206314925,0.8677632693131498,0.9578872232460672,54.63963104721734,O15083,ERC2,Neurology_II,Unique Protein
OID30881,926,0.01287955566272925,0.029467316761805595,0.6621581887793724,0.8664040117507358,73.66913971752868,Q86WK6,AMIGO1,Neurology_II,Unique Protein
OID30882,926,-0.0014133821501641551,0.029969924551863696,0.9623961100378489,0.9896905930876854,75.9581197324847,Q86UW9,DTX2,Neurology_II,Unique Protein
OID30883,926,0.03546704465482327,0.030364273321139425,0.24309382199796767,0.5643870069102935,70.1961259546902,Q8N8R5,C2orf69,Neurology_II,Unique Protein
OID30884,926,0.0016857683586055721,0.03050230569960646,0.9559380310383152,0.9884000228952936,91.930309476047,P0C7M8,CLEC2L,Neurology_II,Unique Protein
OID30885,926,0.032570909736152565,0.03440100243544498,0.34399310792049687,0.6584753467266616,116.90026684349233,Q6P9F5,TRIM40,Neurology_II,Unique Protein
OID30886,926,-0.01814889341837415,0.029596166450786353,0.5398866434799081,0.8080248556544694,100.85541894144161,Q9HCM4,EPB41L5,Neurology_II,Unique Protein
OID30887,926,0.03888873615909813,0.030572014383371746,0.20368706042254633,0.5159248506196733,65.25012244784885,Q9Y285,FARSA,Neurology_II,Unique Protein
OID30888,926,-0.04882974043740952,0.030958390519150957,0.11508326187406769,0.3995111335604511,104.62540284945909,Q2M3V2,SOWAHA,Neurology_II,Unique Protein
OID30889,926,0.07584060136893706,0.031093669698878213,0.014915290383732882,0.33031897563284185,79.78492144114821,Q8IY33,MICALL2,Neurology_II,Unique Protein
OID30890,926,-0.018127203107647538,0.032052503427431,0.5718419757012372,0.8223062110854309,40.31534845717505,Q9NZA1,CLIC5,Neurology_II,Unique Protein
OID30891,690,-0.01137998148437466,0.03630632132952212,0.7540415632545578,0.911958295587424,78.0132201819609,Q9BV20,MRI1,Neurology_II,Unique Protein
OID30892,926,-0.027145694551735863,0.02942214285354398,0.3564472427461237,0.6690939606151322,58.97072599380676,Q9UHL0,DDX25,Neurology_II,Unique Protein
OID30893,926,0.04641162638431957,0.03139701125002787,0.1396977667354593,0.43649756351222635,86.558209640075,Q93015,NAA80,Neurology_II,Unique Protein
OID30894,926,-0.05241183396157686,0.03214926757002833,0.10339379056314006,0.38548475741844185,43.504045649630726,Q9P2M7,CGN,Neurology_II,Unique Protein
OID30895,926,0.03745521365595965,0.02909162004607055,0.19825254259576222,0.5087294482756266,55.10324679142907,Q9ULH4,LRFN2,Neurology_II,Unique Protein
OID30896,926,-0.023264572287278518,0.02888819420237394,0.42084018460770134,0.7217811518860902,54.348627585733745,Q16520,BATF,Neurology_II,Unique Protein
OID30897,926,-0.00977236625802906,0.028708542362252325,0.733634967994773,0.89993398338968,161.95497724369946,Q53GD3,SLC44A4,Neurology_II,Unique Protein
OID30898,926,-0.017371620357388335,0.02794305159030785,0.5343094226920491,0.8050445580045666,41.84722833472834,Q6ZUT3,FRMD7,Neurology_II,Unique Protein
OID30899,661,0.047922027730771984,0.03727549775595719,0.19904233673388452,0.5099042508967085,40.91285580988205,Q12809,KCNH2,Neurology_II,Unique Protein
OID30900,926,0.0335292558648642,0.029401604810230266,0.2544264632680905,0.5742768742336899,54.22225909570053,Q8N2Q7,NLGN1,Neurology_II,Unique Protein
OID30901,926,-0.06515823989464328,0.02925964752520341,0.026199754652202905,0.33031897563284185,44.32663560008715,Q9Y4C0,NRXN3,Neurology_II,Unique Protein
OID30902,926,0.019793371274525573,0.03050843950430379,0.5166431183969138,0.7915903125010152,38.669032765055555,O75718,CRTAP,Neurology_II,Unique Protein
OID30903,926,0.04439749582723858,0.029967276591435048,0.13881318258561806,0.43649756351222635,156.96961802849515,Q9NY46,SCN3A,Neurology_II,Unique Protein
OID30904,926,0.007457534550323841,0.030366080864825316,0.8060571908334387,0.9371825335003634,61.66523517735586,Q96G03,PGM2,Neurology_II,Unique Protein
OID30905,926,0.05703434129803312,0.02795962052798746,0.041652269386006,0.3343852776168678,524.3600451123706,P48436,SOX9,Neurology_II,Unique Protein
OID30906,926,-0.022057022893694673,0.03171860945240254,0.48698531174018156,0.7702695163509473,127.44965540771784,Q9HBL6,LRTM1,Neurology_II,Unique Protein
OID30907,926,0.011358976646241565,0.030981279404094304,0.71397335506286,0.8919911001519776,56.211085220272636,Q9P2M1,LRP2BP,Neurology_II,Unique Protein
OID30908,926,-0.01520392987541173,0.03301546819633697,0.645261456563892,0.8611608035989885,106.74969175371692,Q10571,MN1,Neurology_II,Unique Protein
OID30909,926,0.005577976385411187,0.02975526512477744,0.8513406161982178,0.9524031443219199,60.20681997835605,P61366,OSTN,Neurology_II,Unique Protein
OID30910,926,0.02141917454718347,0.0295159802019832,0.46822240980572427,0.7565583769276574,50.311776722149546,P48775,TDO2,Neurology_II,Unique Protein
OID30911,690,0.039938795888781464,0.038368310418927715,0.2982837779442362,0.6227739163792876,67.85527733856944,Q9C0A0,CNTNAP4,Neurology_II,Unique Protein
OID30912,926,0.06244885015412078,0.03139090647353206,0.046958811728518256,0.3343852776168678,94.19508466400335,Q9NUG6,PDRG1,Neurology_II,Unique Protein
OID30913,926,-0.015257164505743853,0.030956677901663742,0.6222344815015104,0.84616330402559,53.78484143393655,P09455,RBP1,Neurology_II,Unique Protein
OID30914,926,-0.05817871722682046,0.0287779409477257,0.043507467807364114,0.3343852776168678,45.33552455220375,Q86UP6,CUZD1,Neurology_II,Unique Protein
OID30915,926,-0.05745435341440249,0.03169750787021888,0.07022782590547114,0.34903356791176987,83.338276095049,Q9ULU8,CADPS,Neurology_II,Unique Protein
OID30916,926,0.01938412947661717,0.03149478448466066,0.5383985639645932,0.8080248556544694,67.8067037840852,Q9NPB3,CABP2,Neurology_II,Unique Protein
OID30917,926,0.011003248830228908,0.032021410042398696,0.7312107644372847,0.89993398338968,52.23929330539085,Q96A32,MYLPF,Neurology_II,Unique Protein
OID30918,926,-0.06582348551752276,0.030874415594070944,0.033277933329440824,0.33031897563284185,35.87643699700166,Q16401,PSMD5,Neurology_II,Unique Protein
OID30919,926,-0.05261338854965384,0.03063861167862463,0.08628058095088965,0.3683804544908068,72.86876053673177,P20823,HNF1A,Neurology_II,Unique Protein
OID30920,926,-2.9191165096707723e-4,0.030731708566646202,0.9924233339939132,0.9973816813215437,59.992332870911646,P63211,GNGT1,Neurology_II,Unique Protein
OID30921,926,0.043297308155637995,0.031082537323145424,0.16396872092193815,0.4712689982839972,77.59841465146306,O15234,CASC3,Neurology_II,Unique Protein
OID30922,926,0.04962652484509895,0.029707939673966673,0.09517054632479142,0.37848096177872836,54.10134771540515,Q6UWJ8,CD164L2,Neurology_II,Unique Protein
OID30923,926,-0.03524859750942883,0.029585236813292556,0.2337993988119941,0.5495435805583526,57.03401583733611,Q16650,TBR1,Neurology_II,Unique Protein
OID30924,926,0.004751823602007138,0.029009733972887353,0.869924413239639,0.9588194041853186,65.03982804034906,Q5VT99,LRRC38,Neurology_II,Unique Protein
OID30925,926,0.018219953644972767,0.03026473796957151,0.5473123072477988,0.8116660954263398,43.78103472225691,P63172,DYNLT1,Neurology_II,Unique Protein
OID30926,926,-0.016287910189393556,0.03049332152689182,0.5933712966870294,0.8358511436989343,925.8382600284824,P43007,SLC1A4,Neurology_II,Unique Protein
OID30927,926,-0.007755713226548899,0.03122264663854647,0.8038811566318892,0.9366148666004629,68.85380811186491,Q14184,DOC2B,Neurology_II,Unique Protein
OID30928,926,-0.02622713770963762,0.028894398452808643,0.36428426997725416,0.6769249339755333,52.36066296390237,P0DKB5,TPBGL,Neurology_II,Unique Protein
OID30929,926,-0.03372823097385361,0.03125473909329469,0.2808132795785659,0.6022136582598299,100.58307622128169,P54105,CLNS1A,Neurology_II,Unique Protein
OID30930,926,-0.041293948573717806,0.028838859820644033,0.1525222083069473,0.44987125618688895,67.89709846979541,P11229,CHRM1,Neurology_II,Unique Protein
OID30931,926,0.0017821072866884492,0.03198593267203023,0.9555808857695772,0.9884000228952936,104.90522206346131,Q9ULW2,FZD10,Neurology_II,Unique Protein
OID30932,926,-0.004412028379719756,0.029734467983903695,0.8820752300745776,0.9614631320257714,93.22902466384048,Q0P6D2,DIPK1C,Neurology_II,Unique Protein
OID30933,926,-0.04419788730315836,0.030106451692191526,0.1424374840309048,0.43878309056700077,62.393714846042926,O75121,MFAP3L,Neurology_II,Unique Protein
OID30934,926,-0.015934040069394605,0.03069883164480426,0.6038571958737458,0.8397119807511698,70.48244609974017,P61266,STX1B,Neurology_II,Unique Protein
OID30935,926,0.036995978791338986,0.03065454490545072,0.22779882096380497,0.5429125518228073,44.38437783682206,Q68J44,DUSP29,Neurology_II,Unique Protein
OID30936,926,0.010512555960391134,0.03071300686010109,0.7322171019122337,0.89993398338968,68.35443088150221,P14649,MYL6B,Neurology_II,Unique Protein
OID30937,926,0.03987696259956309,0.029640963894186474,0.17885512790058597,0.48849286182025026,61.70680471275366,B6A8C7,TARM1,Neurology_II,Unique Protein
OID30938,926,-0.015854014164630267,0.03147979456678102,0.6146475612067511,0.8430853221057407,227.6745480715856,O15212,PFDN6,Neurology_II,Unique Protein
OID30939,926,-0.034412210935297664,0.027445950486103585,0.21023251272061377,0.5257523800113031,65.22293740365774,Q96KJ4,MSLNL,Neurology_II,Unique Protein
OID30940,926,0.04638785888473056,0.030766068892296283,0.13196524772805152,0.42757338196999795,62.53359234785363,Q8N6Q1,TMCO5A,Neurology_II,Unique Protein
OID30941,926,-0.05111969640279386,0.03048988239041616,0.09396415859010843,0.37618107413863594,204.92574067642812,Q9UGI9,PRKAG3,Neurology_II,Unique Protein
OID30942,926,0.07327534279178749,0.03155090390252723,0.02043007476336568,0.33031897563284185,115.55824623727457,Q9UNY4,TTF2,Neurology_II,Unique Protein
OID30943,926,0.03395116882083108,0.028245029251868975,0.22966947512577202,0.545348396257215,917.9387081442767,P54277,PMS1,Neurology_II,Unique Protein
OID30944,926,0.01976791385796856,0.027991020990689165,0.48023118957501865,0.7653098731905773,62.120788680471904,Q86TM3,DDX53,Neurology_II,Unique Protein
OID30945,926,0.052964591380292365,0.031211879612945508,0.0900528130378864,0.37618107413863594,82.51787392595413,Q8TC05,MDM1,Neurology_II,Unique Protein
OID30946,926,0.05831048467381916,0.03100154037633304,0.060308121406089106,0.3392400183161012,85.19563016093478,Q9BX10,GTPBP2,Neurology_II,Unique Protein
OID30947,926,-0.021198909270027513,0.028928808016332914,0.46387293934335505,0.7557541814133826,54.51960925303556,P50897,PPT1,Neurology_II,Unique Protein
OID30948,926,-0.04694590329825015,0.030009229751044877,0.11807782246005705,0.4050956279938342,135.3778878952132,O60939,SCN2B,Neurology_II,Unique Protein
OID30949,926,0.03958298416276786,0.03028939116064906,0.1916039208489888,0.5052706858753067,70.38514524069339,P63010,AP2B1,Neurology_II,Unique Protein
OID30950,926,0.04148694546800761,0.03055167527735084,0.17482566947966835,0.48300135339231626,67.54114631744983,Q7Z3D4,LYSMD3,Neurology_II,Unique Protein
OID30951,926,-0.001433812402676167,0.03102221000104094,0.9631459868824234,0.9896905930876854,38.87858339347568,P09683,SCT,Neurology_II,Unique Protein
OID30952,926,0.046871993753264805,0.031535768501886344,0.13754525375634974,0.4359164626032262,59.075469110972264,P49069,CAMLG,Neurology_II,Unique Protein
OID30953,926,-0.07049142728257263,0.03176140698332729,0.02670670507668723,0.33031897563284185,33.38386740636111,P43146,DCC,Neurology_II,Unique Protein
OID30954,926,-0.04174694285312196,0.03051057253072949,0.17156506652020603,0.48005158856516195,76.55011653850809,P52799,EFNB2,Neurology_II,Unique Protein
OID30955,926,-0.023176860625391125,0.030224108017484482,0.4433806843153182,0.7409226330751705,96.41475892139914,O60218,AKR1B10,Neurology_II,Unique Protein
OID30956,926,0.013932213299929653,0.031923837619037804,0.6626359647264624,0.8664040117507358,91.06179755047016,Q96BJ3,AIDA,Neurology_II,Unique Protein
OID30957,926,-0.025852739579446685,0.0303855898781913,0.39509333460071827,0.7005541642907368,40.00770541077146,O14967,CLGN,Neurology_II,Unique Protein
OID30958,926,-0.0032110322336681265,0.029652453754359744,0.9137905402768933,0.9769630253687136,42.71300808077909,P60763,RAC3,Neurology_II,Unique Protein
OID30959,926,0.010102817758440397,0.030769915865983957,0.7427349733703724,0.9053437561140946,88.45181677155266,Q92834,RPGR,Neurology_II,Unique Protein
OID30960,926,-0.010391221571318655,0.029957113922448944,0.728769777586336,0.8988160590231478,54.36979286326553,P98164,LRP2,Neurology_II,Unique Protein
OID30961,926,0.0625140317490606,0.030811772266724883,0.042761023832693396,0.3343852776168678,159.99440437538536,P10301,RRAS,Neurology_II,Unique Protein
OID30962,926,0.015457793968390919,0.030507592587250013,0.6124981630758604,0.8424900208684529,60.12468255350476,Q8IY31,IFT20,Neurology_II,Unique Protein
OID30963,926,-0.056667184023367394,0.0324662664406413,0.08125200282928927,0.359771081362437,113.75229354125298,P01270,PTH,Neurology_II,Unique Protein
OID30964,690,-0.015579239456774486,0.034797556207624605,0.6545071247047319,0.8637130137751383,82.66218863012736,P10746,UROS,Neurology_II,Unique Protein
OID30965,926,0.024143538366826815,0.030958227690494496,0.4356687656630205,0.7350541437290384,79.65911737402831,Q7L0J3,SV2A,Neurology_II,Unique Protein
OID30966,926,0.053424187660767244,0.029247024242283034,0.0680814801337372,0.3485580951370628,254.43136597544074,P04062,GBA,Neurology_II,Unique Protein
OID30967,926,-0.004709672587747801,0.029778927014902895,0.8743703431808785,0.9608447870936351,49.410447604085974,P20916,MAG,Neurology_II,Unique Protein
OID30968,926,0.0016410042195774395,0.03087594520363799,0.9576254845475727,0.9886057796992845,58.68634626677084,Q53EL9,SEZ6,Neurology_II,Unique Protein
OID30969,926,-0.020593023212677815,0.02952850874790872,0.48573517884663675,0.7696467021141941,47.385599654165325,Q2UY09,COL28A1,Neurology_II,Unique Protein
OID30970,926,0.04565825051860095,0.030424485427020146,0.1337804273729098,0.4307314165651915,49.7682245226801,O14578,CIT,Neurology_II,Unique Protein
OID30971,926,-0.001568806192275375,0.04308234549222245,0.9709601855068797,0.9906079529604159,60.72639299564852,Q9BY14,TEX101,Neurology_II,Unique Protein
OID30972,926,0.032028460360483076,0.030662034106896642,0.296503708748005,0.6217219086588369,80.12542535334501,P24386,CHM,Neurology_II,Unique Protein
OID30973,926,2.3815085423875494e-4,0.02891056977938501,0.9934293167236727,0.997567661224999,64.86248954890671,Q8IWP9,CCDC28A,Neurology_II,Unique Protein
OID30974,926,0.03699271191636131,0.030404715195438373,0.22404476013691246,0.5391998179651057,123.69115386372759,P35556,FBN2,Neurology_II,Unique Protein
OID30975,926,0.012397240870985045,0.030701128394965978,0.6864522977229133,0.8800438887035419,84.54303083015299,Q15735,INPP5J,Neurology_II,Unique Protein
OID30976,926,-0.007862703826311913,0.03085747847211874,0.7989300643591436,0.9348569167821363,40.22050828411355,Q15398,DLGAP5,Neurology_II,Unique Protein
OID30977,926,0.022451535897572227,0.02901143674954244,0.43920072028860335,0.7369596471892007,40.34752846239291,Q13002,GRIK2,Neurology_II,Unique Protein
OID30978,926,0.02680465418012395,0.030652849465057228,0.38210069618026143,0.6924246359302975,51.06356840325789,Q9BX66,SORBS1,Neurology_II,Unique Protein
OID30979,926,0.04762819758077151,0.02974232806235387,0.10964639675278309,0.39276521777988355,41.29457192257164,Q07617,SPAG1,Neurology_II,Unique Protein
OID30980,926,0.03281545204603236,0.02986387676138099,0.2721329084483292,0.5908863957343989,47.44762527663121,Q8WWM7,ATXN2L,Neurology_II,Unique Protein
OID30981,926,0.020843336557155208,0.028462872890612025,0.46417583276395313,0.7557541814133826,115.54783104711288,P48431,SOX2,Neurology_II,Unique Protein
OID30982,926,-0.007733843059150762,0.029692692029694108,0.7945660870435534,0.9322645504584378,47.4389453276056,Q9BZJ3,TPSD1,Neurology_II,Unique Protein
OID30983,926,-0.03861871992823846,0.029358499993276197,0.1887027496331845,0.5018909346476782,61.301751742255064,Q9NPD7,NRN1,Neurology_II,Unique Protein
OID30984,926,0.06617564824643925,0.03706388150573863,0.07452377361710485,0.3521331272084398,41.72085291530261,A6NFN3,RBFOX3,Neurology_II,Unique Protein
OID30985,926,0.06775132534987015,0.0309965976532357,0.02908861406398207,0.33031897563284185,84.82691353504936,Q96JB5,CDK5RAP3,Neurology_II,Unique Protein
OID30986,926,-0.025134714089349836,0.0312479070662783,0.4213978454805105,0.7220081490853061,43.62247521894179,O60662,KLHL41,Neurology_II,Unique Protein
OID30987,926,0.03316634902770637,0.031788604221480186,0.2970693851982239,0.6217726848754555,47.78815666398994,Q9HCY8,S100A14,Neurology_II,Unique Protein
OID30988,926,0.058175010561092574,0.030485549104953016,0.05667135566977418,0.3376510315726076,51.43148686648341,P08651,NFIC,Neurology_II,Unique Protein
OID30989,926,0.09482024777497769,0.029233104334035875,0.001223605385619254,0.33031897563284185,58.50056640743191,Q9UM54,MYO6,Neurology_II,Unique Protein
OID30990,926,0.029834770108353226,0.03345609663644793,0.3727594989410361,0.6839774108001561,40.8274882620683,Q96QH8,SPACA5_SPACA5B,Neurology_II,Unique Protein
OID30991,926,0.04021757989496707,0.0295849714281261,0.17436132908203938,0.48300135339231626,48.24218908756514,Q8WVC0,LEO1,Neurology_II,Unique Protein
OID30992,926,0.030236574064318174,0.031229991015286476,0.3332082959020686,0.6547193017078103,48.743437197703734,P12319,FCER1A,Neurology_II,Unique Protein
OID30993,926,0.002206697406528088,0.029920045113830406,0.9412231265465456,0.9831017323951579,38.13498163042822,O60469,DSCAM,Neurology_II,Unique Protein
OID30994,926,0.06819894571879313,0.03178807512768076,0.03218464749004796,0.33031897563284185,78.03016895389207,O15013,ARHGEF10,Neurology_II,Unique Protein
OID30995,926,0.004539351302528035,0.027523439957717683,0.8690385143816775,0.9585445854240029,47.74869542593682,P04808,RLN1,Neurology_II,Unique Protein
OID30996,926,0.03167617790398678,0.030940364848720626,0.30621229481645695,0.6272309304474448,61.7449368227738,O75592,MYCBP2,Neurology_II,Unique Protein
OID30997,926,0.005685893952874117,0.03329181002801757,0.8644274473988083,0.9576952862692861,44.74186619789463,Q9NXH3,PPP1R14D,Neurology_II,Unique Protein
OID30998,690,0.03526235300549501,0.03821482476613377,0.3564757978869477,0.6690939606151322,89.34309675358668,Q15102,PAFAH1B3,Neurology_II,Unique Protein
OID30999,926,0.06656060684253473,0.031007048979552143,0.03208840139179258,0.33031897563284185,62.947524365165776,O43665,RGS10,Neurology_II,Unique Protein
OID31000,926,0.06434451865682196,0.030964746529812993,0.03799172220168008,0.3343852776168678,46.29017448426445,Q9UQ16,DNM3,Neurology_II,Unique Protein
OID31001,926,0.04646863203107892,0.02905672353252764,0.11011702866174797,0.39348664398323874,33.90090355914418,Q8IVM0,CCDC50,Neurology_II,Unique Protein
OID31002,926,0.0021068300890286916,0.032600862920569275,0.9484868831857987,0.9856006601395818,37.37457805775211,B2RUY7,VWC2L,Neurology_II,Unique Protein
OID31003,926,0.05693310239745507,0.030796734775417105,0.06483137144292052,0.3430845652711715,63.316617689490165,Q15366,PCBP2,Neurology_II,Unique Protein
OID31004,926,-0.03937761747959521,0.03176856655889993,0.21547648827009372,0.5301467928582858,40.698405935671076,P22102,GART,Neurology_II,Unique Protein
OID31005,926,0.029975673310265818,0.029513297079084126,0.31005987707171934,0.6299563789598593,46.986547238081684,A8MVW0,FAM171A2,Neurology_II,Unique Protein
OID31006,926,0.011602351276492479,0.0293609356729793,0.6928159249339951,0.8843235583327806,47.63058448292579,Q6ZVN8,HJV,Neurology_II,Unique Protein
OID31007,926,0.054496440182163826,0.030058614154011405,0.07016249009153507,0.34903356791176987,46.3851834476498,Q07021,C1QBP,Neurology_II,Unique Protein
OID31008,926,0.019814599245756365,0.030383056533891905,0.514464058018113,0.7907399050473265,34.50184819023463,O95467,GNAS,Neurology_II,Unique Protein
OID31009,926,0.05425102321596641,0.03110528723304028,0.08147990672457778,0.359771081362437,90.45030019471376,O75167,PHACTR2,Neurology_II,Unique Protein
OID31010,926,0.04415809815276144,0.030314716536027745,0.14555873638520195,0.4418153545731519,72.4869827196055,O60869,EDF1,Neurology_II,Unique Protein
OID31011,926,0.03877667445081278,0.03203954497670431,0.22648957118650626,0.5417335985306515,62.83090966609585,Q96A00,PPP1R14A,Neurology_II,Unique Protein
OID31012,926,0.012464645793324469,0.029884068151960333,0.6767042703348232,0.87467148679241,43.51075538502403,Q14151,SAFB2,Neurology_II,Unique Protein
OID31013,926,0.012368792585407457,0.03388639573165375,0.7151910954413816,0.8919911001519776,37.86039965398408,Q5T848,GPR158,Neurology_II,Unique Protein
OID31015,926,-0.007891647094825703,0.029446443915393458,0.7887604532889527,0.9311578372227821,40.68205893335211,Q86YD3,TMEM25,Neurology_II,Unique Protein
OID31016,926,0.05913633373350835,0.03023766699161064,0.050806144912197496,0.3343852776168678,60.21757866377927,Q15714,TSC22D1,Neurology_II,Unique Protein
OID31017,926,0.07674526086377284,0.031209327861172545,0.01411697538263455,0.33031897563284185,74.00276548946577,Q9H6Q3,SLA2,Neurology_II,Unique Protein
OID31018,926,0.06426667813416902,0.030424943527407954,0.03493424775542983,0.33031897563284185,58.45901181442852,O95202,LETM1,Neurology_II,Unique Protein
