OlinkID,epvs_basalganglia_1_nobs,epvs_basalganglia_1_beta,epvs_basalganglia_1_se,epvs_basalganglia_1_pvalue,epvs_basalganglia_1_fdr,cv_percent,UniProt,Assay,Panel,Retain
OID30448,906,0.031696688874415,0.030071331280851387,0.2921479982002193,0.9987500805629036,44.93751571806527,P09693,CD3G,Inflammation_II,Unique Protein
OID30449,906,-0.0031022470589012366,0.029240982702708678,0.9155330827076053,0.9987500805629036,43.337856269990134,Q05329,GAD2,Inflammation_II,Unique Protein
OID30450,906,0.015380307421256885,0.030763881466652307,0.6172368820533582,0.9987500805629036,26.237284304335056,Q6UXM1,LRIG3,Inflammation_II,Unique Protein
OID30451,906,-1.552014647816489e-4,0.03141360942244634,0.9960591178476392,0.9987500805629036,27.84551098463421,P15531,NME1,Inflammation_II,Unique Protein
OID30452,906,-0.012970939868751087,0.028551086243192275,0.649719869699338,0.9987500805629036,59.790512120980935,P62834,RAP1A,Inflammation_II,Unique Protein
OID30453,906,0.014473919584836629,0.02956379747161074,0.6245507843450655,0.9987500805629036,39.28269618013237,P15927,RPA2,Inflammation_II,Unique Protein
OID30454,906,-0.02530363264645738,0.029155233002487735,0.3856882614529382,0.9987500805629036,34.71299000115691,P61328,FGF12,Inflammation_II,Unique Protein
OID30455,906,-0.03655379758637993,0.030064365527670167,0.22436615644628669,0.9987500805629036,50.174401048210036,P46013,MKI67,Inflammation_II,Unique Protein
OID30456,906,-0.07073667884463236,0.029298856121458827,0.01596702279335909,0.9987500805629036,30.179392851818694,P24864,CCNE1,Inflammation_II,Unique Protein
OID30457,906,0.005693695897800712,0.029794734415561276,0.8484931746571557,0.9987500805629036,57.432019536738736,P85299,PRR5,Inflammation_II,Unique Protein
OID30458,906,-0.04450493898853674,0.02887945566485949,0.12366034589242253,0.9987500805629036,29.909454261322054,P49715,CEBPA,Inflammation_II,Unique Protein
OID30459,906,-0.0243800603703073,0.028682316759481234,0.3955534695403278,0.9987500805629036,29.144129407402964,Q9NP95,FGF20,Inflammation_II,Unique Protein
OID30460,906,-0.004285258046715245,0.02928988518120933,0.8837139373534113,0.9987500805629036,40.73100236364463,P06401,PGR,Inflammation_II,Unique Protein
OID30461,906,0.006193528477714894,0.028752121301895982,0.8294964398883933,0.9987500805629036,30.121261453930494,Q6UXL0,IL20RB,Inflammation_II,Unique Protein
OID30462,906,0.04256983859060693,0.030294832807947897,0.1603176482380736,0.9987500805629036,38.41880873090686,Q9NP85,NPHS2,Inflammation_II,Unique Protein
OID30463,906,0.033266460840729775,0.029373506573787407,0.2577175741358331,0.9987500805629036,55.85033983178186,Q01201,RELB,Inflammation_II,Unique Protein
OID30464,906,-0.029653701934739436,0.0317689378716385,0.3508590100627278,0.9987500805629036,38.95409376704975,Q9NZS2,KLRF1,Inflammation_II,Unique Protein
OID30465,906,-0.014620553223688978,0.031844648251107735,0.6462600011168216,0.9987500805629036,54.62621636243254,Q9Y2I7,PIKFYVE,Inflammation_II,Unique Protein
OID30466,906,-0.01705280494115753,0.028936145650827118,0.5557935984848315,0.9987500805629036,64.66281021703033,Q9NWV8,BABAM1,Inflammation_II,Unique Protein
OID30467,906,-0.0012772777562787844,0.032495980887652265,0.9686555251688664,0.9987500805629036,95.41671564974592,O00401,WASL,Inflammation_II,Unique Protein
OID30468,906,-0.04847554661046194,0.03037220033399394,0.1108350616291352,0.9987500805629036,45.167005768673434,Q04837,SSBP1,Inflammation_II,Unique Protein
OID30469,906,0.0072431433895258045,0.03152489501728834,0.8183318265859094,0.9987500805629036,47.94712555033888,O75365,PTP4A3,Inflammation_II,Unique Protein
OID30470,906,0.03065829812370196,0.03074027800575075,0.31887574525126494,0.9987500805629036,46.208263504771615,Q12888,TP53BP1,Inflammation_II,Unique Protein
OID30471,906,0.06887520536935926,0.03198496412647008,0.0315600956987239,0.9987500805629036,47.84665595102106,O75173,ADAMTS4,Inflammation_II,Unique Protein
OID30472,906,0.04226551233447251,0.030167686194381146,0.16155922674420348,0.9987500805629036,136.84070274691155,Q9UHA7,IL36A,Inflammation_II,Unique Protein
OID30473,906,0.0021083048041914613,0.029834759211856198,0.9436795185343129,0.9987500805629036,48.78026940277998,Q96EP0,RNF31,Inflammation_II,Unique Protein
OID30474,906,-0.03791583961988042,0.029879885117204293,0.20479578117987704,0.9987500805629036,51.0214574071156,O95429,BAG4,Inflammation_II,Unique Protein
OID30475,906,-0.0029498068891945263,0.03126449903868807,0.92485247787425,0.9987500805629036,46.46614358368821,Q8NI17,IL31RA,Inflammation_II,Unique Protein
OID30476,906,6.093259865203838e-4,0.030540186614347493,0.9840864743072277,0.9987500805629036,66.26316013661895,Q9NS62,THSD1,Inflammation_II,Unique Protein
OID30477,906,-0.015529378223468204,0.029345813776250566,0.596809648764606,0.9987500805629036,45.978175038164366,Q9NY59,SMPD3,Inflammation_II,Unique Protein
OID30478,906,-0.019267745193900992,0.029454514345154583,0.5131836761225733,0.9987500805629036,49.81889870168465,Q92574,TSC1,Inflammation_II,Unique Protein
OID30479,906,-9.552255856239815e-4,0.030205349618840898,0.9747787356901486,0.9987500805629036,28.342501189448782,Q13114-2,TRAF3,Inflammation_II,Unique Protein
OID30480,906,-0.02306230758207301,0.02908298450287865,0.4280005944794437,0.9987500805629036,38.99915839713054,P54274,TERF1,Inflammation_II,Unique Protein
OID30481,906,0.020586752817238593,0.03397747236724131,0.5447405577019311,0.9987500805629036,53.56921185823011,Q96MM7,HS6ST2,Inflammation_II,Unique Protein
OID30482,906,0.03314928998668546,0.02878370294769479,0.24976861217506643,0.9987500805629036,30.56861036491729,P35219,CA8,Inflammation_II,Unique Protein
OID30483,906,0.042007612164169185,0.030853846328548415,0.17370160739178747,0.9987500805629036,49.20130292484137,Q9GZN4,PRSS22,Inflammation_II,Unique Protein
OID30484,906,-0.0238238884747413,0.03138521712473618,0.44800709505279424,0.9987500805629036,35.52585357348511,Q9NQ66,PLCB1,Inflammation_II,Unique Protein
OID30485,906,0.023216659792943056,0.03155704387328461,0.4621056926953261,0.9987500805629036,28.20554239666679,P16671,CD36,Inflammation_II,Unique Protein
OID30486,906,0.0051652291927673216,0.03025597601486009,0.8644848473790732,0.9987500805629036,59.836187456474995,Q8NBK3,SUMF1,Inflammation_II,Unique Protein
OID30487,906,0.037021328363328616,0.029032628238397844,0.2025866374537201,0.9987500805629036,40.31591708501466,Q6EBC2,IL31,Inflammation_II,Unique Protein
OID30488,906,0.0015504724831902092,0.03211780768306457,0.9615083468427537,0.9987500805629036,52.03831453721519,Q8NHP1,AKR7L,Inflammation_II,Unique Protein
OID30489,906,0.07868020295219216,0.03191050321301444,0.013865345731518203,0.9987500805629036,24.44000716101246,Q9Y3D3,MRPS16,Inflammation_II,Unique Protein
OID30490,906,0.0014719440754300472,0.030029758485944857,0.9609174729181065,0.9987500805629036,53.20704853870427,P98170,XIAP,Inflammation_II,Unique Protein
OID30491,906,-0.044929764739140704,0.03350551640605957,0.18027587862585467,0.9987500805629036,41.82667149377252,O43184,ADAM12,Inflammation_II,Unique Protein
OID30492,906,0.01646284845455255,0.029332815961700325,0.5747738816516935,0.9987500805629036,55.19145628394844,P48730,CSNK1D,Inflammation_II,Unique Protein
OID30493,906,-0.03700903977745759,0.030478909931914454,0.22497625328538226,0.9987500805629036,46.46468411431462,O43583,DENR,Inflammation_II,Unique Protein
OID30494,906,-0.03676926355940481,0.030506955786437726,0.22841978816843223,0.9987500805629036,28.60465160838876,O00148,DDX39A,Inflammation_II,Unique Protein
OID30495,906,0.0520505657913314,0.029608484310582953,0.07910017002022941,0.9987500805629036,28.55595087223812,P36551,CPOX,Inflammation_II,Unique Protein
OID30496,906,-0.02054959284533812,0.031889945763577135,0.5194891107419128,0.9987500805629036,55.71031802147591,Q96D71,REPS1,Inflammation_II,Unique Protein
OID30497,906,-0.01132478624697926,0.0307299643500961,0.7125694087552589,0.9987500805629036,65.61913329812232,P09923,ALPI,Inflammation_II,Unique Protein
OID30498,906,0.031921662135586046,0.030036826853905123,0.28818520126166863,0.9987500805629036,55.73024451416497,Q5TBC7,BCL2L15,Inflammation_II,Unique Protein
OID30499,906,0.011405427942774497,0.03215431368742616,0.7228921282647985,0.9987500805629036,45.26467358504343,Q9UHN6,CEMIP2,Inflammation_II,Unique Protein
OID30500,906,-0.002519357078933029,0.029880200320540676,0.9328248639844395,0.9987500805629036,40.22049255721912,Q6B9Z1,IGFL4,Inflammation_II,Unique Protein
OID30501,906,-0.006225951368930421,0.029205164990970266,0.8312358719834511,0.9987500805629036,73.55399933286857,Q8IX19,MCEMP1,Inflammation_II,Unique Protein
OID30502,906,-0.021218465176326744,0.030337748863042684,0.48448105803142616,0.9987500805629036,72.08251460422458,P36897,TGFBR1,Inflammation_II,Unique Protein
OID30503,906,-0.008349651054358975,0.0297374758526041,0.778945809252897,0.9987500805629036,45.1758669231526,Q14511,NEDD9,Inflammation_II,Unique Protein
OID30504,906,0.005909243760929438,0.030505925533691833,0.8464489778687139,0.9987500805629036,51.63989098369487,Q8WVV4,POF1B,Inflammation_II,Unique Protein
OID30505,906,-0.017551875394737734,0.03155317399685303,0.5781715860709183,0.9987500805629036,53.32526494285605,Q9UIK4,DAPK2,Inflammation_II,Unique Protein
OID30506,906,-0.002181392238690006,0.03241615780047563,0.9463633779242353,0.9987500805629036,85.4021979789279,Q8IYW5,RNF168,Inflammation_II,Unique Protein
OID30507,906,-0.0482604603497684,0.029912532867379073,0.107017573230478,0.9987500805629036,49.38805184472663,Q93062,RBPMS,Inflammation_II,Unique Protein
OID30508,906,0.023019028365837534,0.02817690495596322,0.414179017823895,0.9987500805629036,34.197401691600604,Q15697,ZNF174,Inflammation_II,Unique Protein
OID30509,906,-0.03447934972260405,0.030433078634240066,0.25753976889937596,0.9987500805629036,58.474987170865866,P17050,NAGA,Inflammation_II,Unique Protein
OID30510,906,-0.06426614374971744,0.03377086851620376,0.057364477789825584,0.9987500805629036,56.36461513050327,Q96PX8,SLITRK1,Inflammation_II,Unique Protein
OID30511,906,-0.015156247678617576,0.030713454954945447,0.6218012847576546,0.9987500805629036,133.7513028375457,P56645,PER3,Inflammation_II,Unique Protein
OID30512,906,-0.01235992043529132,0.031221727554055216,0.6922923189836857,0.9987500805629036,40.6241457158326,Q9H0U9,TSPYL1,Inflammation_II,Unique Protein
OID30513,906,-0.007773367252125674,0.04330973648413683,0.8575994895543508,0.9987500805629036,53.84403625263494,P26436,ACRV1,Inflammation_II,Unique Protein
OID30514,906,-0.00863389040508993,0.030224898750926196,0.7752093703851093,0.9987500805629036,53.48760163237161,Q5JS54,PSMG4,Inflammation_II,Unique Protein
OID30515,906,-0.017470219421372116,0.03250761833317103,0.5911133089129167,0.9987500805629036,64.25228079505088,Q7Z5L3,C1QL2,Inflammation_II,Unique Protein
OID30516,906,0.002526334704698665,0.03058682183551711,0.9341918550712955,0.9987500805629036,51.714882410999394,Q15465,SHH,Inflammation_II,Unique Protein
OID30517,906,0.016197100457091464,0.03335598528609694,0.6273831556680991,0.9987500805629036,28.410928913189586,P17643,TYRP1,Inflammation_II,Unique Protein
OID30518,906,-0.0017134083219635793,0.031015968985522824,0.9559575307118118,0.9987500805629036,80.14214125371436,Q8IV38,ANKMY2,Inflammation_II,Unique Protein
OID30519,906,-0.0236163805359301,0.029792406145236004,0.42816648551140735,0.9987500805629036,68.2077817792074,O60447,EVI5,Inflammation_II,Unique Protein
OID30520,906,0.014409559576628019,0.03049607831962634,0.6366827645374016,0.9987500805629036,39.96219122266094,Q16718,NDUFA5,Inflammation_II,Unique Protein
OID30521,906,0.001294864504957768,0.030080439216418658,0.9656740052028082,0.9987500805629036,35.21329009906643,Q96PU5,NEDD4L,Inflammation_II,Unique Protein
OID30522,906,0.019110808880449262,0.02990788408770878,0.5229956161151449,0.9987500805629036,119.23270828128109,O94916,NFAT5,Inflammation_II,Unique Protein
OID30523,906,-0.04545278541649604,0.03055487218163915,0.13721856040070302,0.9987500805629036,104.13771723627659,O95835,LATS1,Inflammation_II,Unique Protein
OID30524,906,-0.03433030726779292,0.03087934621694821,0.26654521477276644,0.9987500805629036,71.36078919340531,P24666,ACP1,Inflammation_II,Unique Protein
OID30525,906,0.005301448565807016,0.02969425106067177,0.8583441279124194,0.9987500805629036,49.53916869359352,O60238,BNIP3L,Inflammation_II,Unique Protein
OID30526,906,3.6614071725784366e-4,0.03095144179847368,0.990564297404521,0.9987500805629036,26.158465817907995,Q9H171,ZBP1,Inflammation_II,Unique Protein
OID30527,906,-0.006468329015273979,0.02989582511803649,0.8287552798106189,0.9987500805629036,66.19268557747996,Q99062,CSF3R,Inflammation_II,Unique Protein
OID30528,906,-0.011265859417710647,0.029632335279604266,0.703897165529999,0.9987500805629036,58.86336707377002,Q9UHI8,ADAMTS1,Inflammation_II,Unique Protein
OID30529,906,-0.012306153238666172,0.02846010287473492,0.6655560551830362,0.9987500805629036,71.41173511355791,Q99584,S100A13,Inflammation_II,Unique Protein
OID30530,906,-0.020409764459130845,0.02944759500724111,0.48843659341683765,0.9987500805629036,62.80361749719504,P55211,CASP9,Inflammation_II,Unique Protein
OID30531,906,-0.027541375649146865,0.02896252383510575,0.341899072829284,0.9987500805629036,36.17648272767453,Q9H3T2,SEMA6C,Inflammation_II,Unique Protein
OID30532,906,0.009429539156842281,0.030734684365446078,0.7590644429511665,0.9987500805629036,43.05791012108196,Q15399,TLR1,Inflammation_II,Unique Protein
OID30533,906,0.014790210558449365,0.02979865887625203,0.6197792588097476,0.9987500805629036,99.23042616151963,Q9Y2X7,GIT1,Inflammation_II,Unique Protein
OID30534,906,0.01706393474961631,0.031104488664447285,0.5834182361864079,0.9987500805629036,53.23447214776997,P81534,DEFB103A_DEFB103B,Inflammation_II,Unique Protein
OID30535,906,-0.004643220824626857,0.02974850656962983,0.8760036397375053,0.9987500805629036,67.63077797141617,O43320,FGF16,Inflammation_II,Unique Protein
OID30536,906,-0.004474017378006643,0.03000381139371944,0.8814969253192533,0.9987500805629036,66.26620067725742,P52630,STAT2,Inflammation_II,Unique Protein
OID30537,906,0.049171885832780364,0.03049583507726014,0.10722898648074902,0.9987500805629036,111.38917551228984,P20701,ITGAL,Inflammation_II,Unique Protein
OID30538,906,-0.017092572562614344,0.030359243442649637,0.5735705016706918,0.9987500805629036,80.46619599023552,Q86UE4,MTDH,Inflammation_II,Unique Protein
OID30539,906,-0.010532150349820475,0.03198183846308331,0.7419944055116148,0.9987500805629036,59.22421246173829,Q96PL5,ERMAP,Inflammation_II,Unique Protein
OID30540,906,-0.007107700686830777,0.030262276578274686,0.8143640319831567,0.9987500805629036,47.76928324857398,O60500,NPHS1,Inflammation_II,Unique Protein
OID30541,906,-0.005355998813893227,0.02940955094863066,0.8555321368867121,0.9987500805629036,49.180136195572864,Q8WV28,BLNK,Inflammation_II,Unique Protein
OID30542,906,0.03969742340125827,0.030071038566954644,0.18713618680623637,0.9987500805629036,203.61050869354474,P48546,GIPR,Inflammation_II,Unique Protein
OID30543,906,0.004994819279613674,0.0286930243966642,0.8618441561530714,0.9987500805629036,55.25997168700321,P09564,CD7,Inflammation_II,Unique Protein
OID30544,660,0.04992698847579524,0.033132151260019484,0.1323300942440583,0.9987500805629036,28.56312960546105,P11487,FGF3,Inflammation_II,Unique Protein
OID30545,906,-0.023698379487404456,0.031340207655828456,0.44975151178024153,0.9987500805629036,64.34011143882438,Q15223,NECTIN1,Inflammation_II,Unique Protein
OID30546,906,-0.04623877521820052,0.030304813089084167,0.12741989643631474,0.9987500805629036,45.86524289446988,P23743,DGKA,Inflammation_II,Unique Protein
OID30548,906,-0.052095180110142365,0.02978030090457642,0.08058329327070066,0.9987500805629036,50.35771753558323,O75688,PPM1B,Inflammation_II,Unique Protein
OID30549,906,-0.006265324887232912,0.030019439174296964,0.8347235521437647,0.9987500805629036,43.12223525437211,Q16643,DBN1,Inflammation_II,Unique Protein
OID30550,906,0.024283834104558977,0.03003519152727255,0.4190130213764339,0.9987500805629036,36.99245144726284,Q5T2W1,PDZK1,Inflammation_II,Unique Protein
OID30551,906,-0.007987489768834342,0.029453130949832065,0.7863057311062397,0.9987500805629036,49.42273755640241,Q9NZH8,IL36G,Inflammation_II,Unique Protein
OID30552,906,0.017200051041682794,0.02870078109793023,0.5491339989920125,0.9987500805629036,27.946496330290582,Q5QGZ9,CLEC12A,Inflammation_II,Unique Protein
OID30553,906,0.013196630626718775,0.03158035884147979,0.6761402659136613,0.9987500805629036,51.222114224485004,P32927,CSF2RB,Inflammation_II,Unique Protein
OID30554,906,-0.02249571498417335,0.029309016550620227,0.4429680614688435,0.9987500805629036,66.57326199584163,P49765,VEGFB,Inflammation_II,Unique Protein
OID30555,906,-0.005634534602777412,0.029598337128506128,0.8490655802745237,0.9987500805629036,92.44777742445937,Q9BV40,VAMP8,Inflammation_II,Unique Protein
OID30556,906,-0.03258610652084283,0.03019167724549687,0.28074502182048805,0.9987500805629036,61.92383732885289,Q15762,CD226,Inflammation_II,Unique Protein
OID30557,906,-0.028397362668715277,0.02983832487016484,0.3415053921551976,0.9987500805629036,118.02336785054979,P06730,EIF4E,Inflammation_II,Unique Protein
OID30559,906,-0.022112171846297306,0.03048108361005356,0.4683746464745071,0.9987500805629036,73.25831135024782,Q02880,TOP2B,Inflammation_II,Unique Protein
OID30560,906,0.019076824755610507,0.029706152425812822,0.5209200213298926,0.9987500805629036,90.21670118990194,O15400,STX7,Inflammation_II,Unique Protein
OID30561,906,-0.021049333537068473,0.030552907144084734,0.49103740090380965,0.9987500805629036,67.7626612290181,Q9H7Z7,PTGES2,Inflammation_II,Unique Protein
OID30564,906,0.03512636817026811,0.02955409492660924,0.23493800227620146,0.9987500805629036,41.64327714245225,O60437,PPL,Inflammation_II,Unique Protein
OID30565,906,-0.0250150792907658,0.03265026563877202,0.4437901574439128,0.9987500805629036,43.94976942455416,O95157,NXPH3,Inflammation_II,Unique Protein
OID30566,906,0.004036243658400391,0.028434820885848006,0.8871540420358883,0.9987500805629036,14.610273886830981,P06213,INSR,Inflammation_II,Unique Protein
OID30567,906,0.008388012198041554,0.030495941340597115,0.7833394888183507,0.9987500805629036,98.70088567001243,P11234,RALB,Inflammation_II,Unique Protein
OID30568,906,-0.013350587736484995,0.030324815958265354,0.6598615840771747,0.9987500805629036,80.85434788919828,P49757,NUMB,Inflammation_II,Unique Protein
OID30569,906,-0.03164541939230224,0.030251357442202195,0.2958088314104528,0.9987500805629036,75.90843028252388,Q8N556,AFAP1,Inflammation_II,Unique Protein
OID30570,906,-0.03455840319817878,0.028815949846168563,0.23074029503037308,0.9987500805629036,40.086785962865115,P17301,ITGA2,Inflammation_II,Unique Protein
OID30571,906,-0.022104991139351896,0.029433133160651107,0.45283804826026186,0.9987500805629036,31.701688388380568,Q02952,AKAP12,Inflammation_II,Unique Protein
OID30572,906,-0.022463042052853575,0.0330229134755312,0.49653951892612347,0.9987500805629036,30.020287093459224,Q4VCS5,AMOT,Inflammation_II,Unique Protein
OID30573,906,-0.038436299878351406,0.028419787085265415,0.17657771619289997,0.9987500805629036,66.58554686279129,P30101,PDIA3,Inflammation_II,Unique Protein
OID30574,906,-0.008392321784314443,0.030459312947296924,0.7829768175790531,0.9987500805629036,29.957918714906956,P10912,GHR,Inflammation_II,Unique Protein
OID30575,906,-0.027563869551253332,0.03201827964009698,0.38953803283612565,0.9987500805629036,41.68853493447528,O95393,BMP10,Inflammation_II,Unique Protein
OID30576,906,0.032908748928868845,0.033592950008026305,0.32753552486603743,0.9987500805629036,36.30712624292911,Q9UGN4,CD300A,Inflammation_II,Unique Protein
OID30577,906,0.06346141150854154,0.03336898232707582,0.05752105119141433,0.9987500805629036,22.65772646112992,Q96QR1,SCGB3A1,Inflammation_II,Unique Protein
OID30578,906,0.0029660935809016015,0.030144912484241667,0.9216413479820736,0.9987500805629036,94.89312489868352,P30040,ERP29,Inflammation_II,Unique Protein
OID30579,906,0.025553470891767315,0.03596746865324766,0.47760591325133395,0.9987500805629036,36.726829095913935,Q9ULI3,HEG1,Inflammation_II,Unique Protein
OID30580,906,-0.016805316978168602,0.030874873213620598,0.5863695572701675,0.9987500805629036,75.74572906431898,Q8TEA8,DTD1,Inflammation_II,Unique Protein
OID30581,906,0.005585777106632377,0.03155624664684171,0.8595409351431185,0.9987500805629036,51.60601777241302,P01037,CST1,Inflammation_II,Unique Protein
OID30582,906,-0.04245391092957377,0.03495821907515472,0.22491222806246047,0.9987500805629036,37.956384044926295,Q9H7Y0,DIPK2B,Inflammation_II,Unique Protein
OID30583,906,-0.036519892893470116,0.035685676471354615,0.3064096947024069,0.9987500805629036,35.736302280229324,Q9BRK3,MXRA8,Inflammation_II,Unique Protein
OID30584,906,0.004512206653296726,0.030213310953553948,0.8813154793886739,0.9987500805629036,67.17784116428412,O76074,PDE5A,Inflammation_II,Unique Protein
OID30585,906,-0.02926497113991224,0.03095475720314254,0.3447073682270908,0.9987500805629036,39.821594248965084,P22303,ACHE,Inflammation_II,Unique Protein
OID30586,906,0.009098829033865764,0.02935496182908111,0.7566653335446814,0.9987500805629036,46.51902833361172,Q9BX67,JAM3,Inflammation_II,Unique Protein
OID30587,906,-0.008959914344098048,0.030291375411064633,0.7674592103188791,0.9987500805629036,34.74705121257969,P20908,COL5A1,Inflammation_II,Unique Protein
OID30588,906,-0.042027400757866276,0.03521753686024033,0.23304634864031595,0.9987500805629036,34.84882630715628,Q6QNK2,ADGRD1,Inflammation_II,Unique Protein
OID30589,906,0.00773008000334293,0.03396107148291669,0.8199974868886748,0.9987500805629036,40.45659476139119,Q02223,TNFRSF17,Inflammation_II,Unique Protein
OID30590,906,0.007056139578098557,0.030205581794246098,0.815346638620761,0.9987500805629036,94.16080058184222,Q8NEU8,APPL2,Inflammation_II,Unique Protein
OID30591,906,0.008310027170430955,0.03262151622374024,0.7989826440194029,0.9987500805629036,36.428188967320466,Q9BUH6,PAXX,Inflammation_II,Unique Protein
OID30592,906,-0.03980209227621485,0.032093735379985056,0.21523693932679566,0.9987500805629036,46.39318899949447,Q8NDA2,HMCN2,Inflammation_II,Unique Protein
OID30593,906,0.026004418400933964,0.034644626497286404,0.453090353007082,0.9987500805629036,44.38427444463374,Q9HCU4,CELSR2,Inflammation_II,Unique Protein
OID30594,906,-0.04198426266860746,0.03165593940709645,0.18509345748566844,0.9987500805629036,34.77974095074138,P06280,GLA,Inflammation_II,Unique Protein
OID30595,906,0.006678820086598493,0.03970004683889821,0.866439212747425,0.9987500805629036,29.242922049732474,Q9BUN1,MENT,Inflammation_II,Unique Protein
OID30596,906,-0.005245576563867577,0.030068590413714045,0.8615488667681472,0.9987500805629036,72.46397691665811,Q9H939,PSTPIP2,Inflammation_II,Unique Protein
OID30597,906,-0.039762729900417994,0.02996796577751865,0.18490386322329858,0.9987500805629036,36.8503484377045,Q8TDQ7,GNPDA2,Inflammation_II,Unique Protein
OID30598,906,0.0011375459541533492,0.03288508430640776,0.972413250632473,0.9987500805629036,31.53464529974071,P55083,MFAP4,Inflammation_II,Unique Protein
OID30599,906,0.00578409225397123,0.030970787853401707,0.8518919676296849,0.9987500805629036,44.23497110043436,Q9NS98,SEMA3G,Inflammation_II,Unique Protein
OID30600,906,-0.004611822725376601,0.03149774285135137,0.8836251462599819,0.9987500805629036,94.53715504453736,P04406,GAPDH,Inflammation_II,Unique Protein
OID30601,906,0.0374198515552676,0.031241947139241503,0.23133778047729509,0.9987500805629036,68.02202931834857,P04090,RLN2,Inflammation_II,Unique Protein
OID30602,906,0.023507569791713263,0.030738261638803333,0.4446151464512046,0.9987500805629036,50.111203084120085,Q5TDH0,DDI2,Inflammation_II,Unique Protein
OID30603,906,-0.03185756169453627,0.02970733461304905,0.28384189610038274,0.9987500805629036,55.9975186931301,P06132,UROD,Inflammation_II,Unique Protein
OID30604,906,0.03492237664981441,0.03284153323544532,0.2879090567375654,0.9987500805629036,32.32210163634819,Q99574,SERPINI1,Inflammation_II,Unique Protein
OID30605,906,-0.011208787904077115,0.02952466776770843,0.7043027643094107,0.9987500805629036,48.86802982326263,P27348,YWHAQ,Inflammation_II,Unique Protein
OID30606,906,-0.011477621595665411,0.03268574119906077,0.7255589489036711,0.9987500805629036,36.3026181090801,Q9UI42,CPA4,Inflammation_II,Unique Protein
OID30607,906,0.0310749508647289,0.03177274612167672,0.32832313688325565,0.9987500805629036,44.98246398466315,Q16378,PRR4,Inflammation_II,Unique Protein
OID30608,906,0.02690904943564254,0.0307698437774655,0.3820690210624824,0.9987500805629036,34.38929545256633,Q6P5S2,LEG1,Inflammation_II,Unique Protein
OID30609,906,-0.009501917623440454,0.030461014929807576,0.7551619596707206,0.9987500805629036,64.17543248077112,O43399,TPD52L2,Inflammation_II,Unique Protein
OID30610,906,0.04401506934790649,0.031947080161862526,0.16862935634111695,0.9987500805629036,23.202404902509812,P61457,PCBD1,Inflammation_II,Unique Protein
OID30611,906,0.018042452599004808,0.031025895394105524,0.5610323450390458,0.9987500805629036,40.21678535357816,P40197,GP5,Inflammation_II,Unique Protein
OID30612,906,0.05459255137835712,0.03135024203235789,0.08196560212240088,0.9987500805629036,36.5654751984012,P00325,ADH1B,Inflammation_II,Unique Protein
OID30613,906,-0.016287295809801317,0.030300221522775474,0.5910364466485392,0.9987500805629036,37.41966052906891,O75190,DNAJB6,Inflammation_II,Unique Protein
OID30614,906,-0.011541870760648559,0.0365363561116972,0.7521522350095188,0.9987500805629036,37.536591454981895,Q5JS37,NHLRC3,Inflammation_II,Unique Protein
OID30615,906,0.0015046310186786936,0.032369482124997795,0.9629357726251815,0.9987500805629036,36.191430729153296,Q8N8U9,BMPER,Inflammation_II,Unique Protein
OID30616,906,-0.0134916440230531,0.029762397091585135,0.6504355284696745,0.9987500805629036,77.12476071847841,O75347,TBCA,Inflammation_II,Unique Protein
OID30617,906,-0.001533329293880583,0.029909728230454007,0.9591257501781736,0.9987500805629036,32.94488393836596,P04083,ANXA1,Inflammation_II,Unique Protein
OID30618,906,-0.010026358889491379,0.03343613728389747,0.7643499067950834,0.9987500805629036,35.40792123871914,Q9BXJ0,C1QTNF5,Inflammation_II,Unique Protein
OID30619,906,-0.006454543579151336,0.03394261357845004,0.8492270385830583,0.9987500805629036,41.45026097190469,Q96HD1,CRELD1,Inflammation_II,Unique Protein
OID30620,906,-0.050482438286173534,0.030891704191796928,0.10257824054000554,0.9987500805629036,37.724795148901244,P0C862,C1QTNF9,Inflammation_II,Unique Protein
OID30621,906,-0.0072711088637718,0.029910470037456338,0.8079876003176012,0.9987500805629036,81.18190561496851,Q13976,PRKG1,Inflammation_II,Unique Protein
OID30622,906,-0.022249683093215546,0.03167803428350153,0.48263369754351526,0.9987500805629036,43.41814028278883,P54764,EPHA4,Inflammation_II,Unique Protein
OID30623,906,-0.014220969938097926,0.03084881138279026,0.644919721550349,0.9987500805629036,58.005747676210376,Q9P2T1,GMPR2,Inflammation_II,Unique Protein
OID30624,906,-0.016285736202666143,0.030843544607383137,0.5976240920652851,0.9987500805629036,57.38333433660823,P50502,ST13,Inflammation_II,Unique Protein
OID30625,906,-0.07058888721460888,0.031277031933809984,0.02425824960158749,0.9987500805629036,39.70647586637867,P09529,INHBB,Inflammation_II,Unique Protein
OID30626,660,0.021225733797372064,0.03690502477473685,0.5653961280818685,0.9987500805629036,21.825893199022154,A2VDF0,FUOM,Inflammation_II,Unique Protein
OID30627,906,-0.00186550766769787,0.03509885723490014,0.9576243244843871,0.9987500805629036,40.49789938639382,P20155,SPINK2,Inflammation_II,Unique Protein
OID30628,906,-0.013097076810278309,0.03281754526159773,0.6899250151068737,0.9987500805629036,35.639702674732725,P14091,CTSE,Inflammation_II,Unique Protein
OID30629,906,-0.015018918654660218,0.0302931244390301,0.620168362955769,0.9987500805629036,50.485453961125636,Q6P589,TNFAIP8L2,Inflammation_II,Unique Protein
