OlinkID,epvs_insula_1_nobs,epvs_insula_1_beta,epvs_insula_1_se,epvs_insula_1_pvalue,epvs_insula_1_fdr,cv_percent,UniProt,Assay,Panel,Retain
OID30484,906,-7.373834557190537e-4,0.03504871577549325,0.9832194401378899,0.9953590097212025,35.52585357348511,Q9NQ66,PLCB1,Inflammation_II,Unique Protein
OID30485,906,-0.005244530035609165,0.035239470662741273,0.8817253118150347,0.9953590097212025,28.20554239666679,P16671,CD36,Inflammation_II,Unique Protein
OID30486,906,-0.019720002915127637,0.03377070834888734,0.5594109332921571,0.9953590097212025,59.836187456474995,Q8NBK3,SUMF1,Inflammation_II,Unique Protein
OID30487,906,0.0013496535675280653,0.03244072651944374,0.9668240349798913,0.9953590097212025,40.31591708501466,Q6EBC2,IL31,Inflammation_II,Unique Protein
OID30488,906,-0.056430137442673674,0.03580492397788048,0.11537342985629488,0.9953590097212025,52.03831453721519,Q8NHP1,AKR7L,Inflammation_II,Unique Protein
OID30489,906,-0.027830505861115143,0.03573374580067803,0.43628841187490874,0.9953590097212025,24.44000716101246,Q9Y3D3,MRPS16,Inflammation_II,Unique Protein
OID30490,906,6.886040600813507e-4,0.03352416068038187,0.9836168150758898,0.9953590097212025,53.20704853870427,P98170,XIAP,Inflammation_II,Unique Protein
OID30491,906,-0.004958185968578162,0.03744198438902846,0.8946797302984755,0.9953590097212025,41.82667149377252,O43184,ADAM12,Inflammation_II,Unique Protein
OID30492,906,0.0030142667173815247,0.03275175874974805,0.926692087372887,0.9953590097212025,55.19145628394844,P48730,CSNK1D,Inflammation_II,Unique Protein
OID30493,906,-0.015738096622481983,0.0340497886109955,0.6440456495852742,0.9953590097212025,46.46468411431462,O43583,DENR,Inflammation_II,Unique Protein
OID30494,906,-0.016617752070108207,0.03408023744260861,0.625949350827173,0.9953590097212025,28.60465160838876,O00148,DDX39A,Inflammation_II,Unique Protein
OID30495,906,0.005876269676327052,0.033110965199888355,0.8591783018143165,0.9953590097212025,28.55595087223812,P36551,CPOX,Inflammation_II,Unique Protein
OID30496,906,-0.02496887335819088,0.035599224375479084,0.48324542419596583,0.9953590097212025,55.71031802147591,Q96D71,REPS1,Inflammation_II,Unique Protein
OID30497,906,0.04933140201548183,0.03426829872684029,0.15034485830445973,0.9953590097212025,65.61913329812232,P09923,ALPI,Inflammation_II,Unique Protein
OID30498,906,-0.0215345035445524,0.033545610080180546,0.5210740249060198,0.9953590097212025,55.73024451416497,Q5TBC7,BCL2L15,Inflammation_II,Unique Protein
OID30499,906,-0.016989102453620446,0.03589390530300852,0.6361057410825315,0.9953590097212025,45.26467358504343,Q9UHN6,CEMIP2,Inflammation_II,Unique Protein
OID30500,906,-0.004193380391214273,0.033356997824652866,0.8999883564060525,0.9953590097212025,40.22049255721912,Q6B9Z1,IGFL4,Inflammation_II,Unique Protein
OID30501,906,-0.008673500929723387,0.032603110094427235,0.7902758812088502,0.9953590097212025,73.55399933286857,Q8IX19,MCEMP1,Inflammation_II,Unique Protein
OID30502,906,-0.0237609919079023,0.03386789408472908,0.4831266149643285,0.9953590097212025,72.08251460422458,P36897,TGFBR1,Inflammation_II,Unique Protein
OID30503,906,0.03375930002882134,0.03317988739172657,0.309211716114223,0.9953590097212025,45.1758669231526,Q14511,NEDD9,Inflammation_II,Unique Protein
OID30504,906,-0.039476073610471375,0.03403053017841796,0.24635412570736984,0.9953590097212025,51.63989098369487,Q8WVV4,POF1B,Inflammation_II,Unique Protein
OID30505,906,-0.037889327411584114,0.03520791760712003,0.28214963445529595,0.9953590097212025,53.32526494285605,Q9UIK4,DAPK2,Inflammation_II,Unique Protein
OID30506,906,0.0020614699967827902,0.036188238231772786,0.9545857945352056,0.9953590097212025,85.4021979789279,Q8IYW5,RNF168,Inflammation_II,Unique Protein
OID30507,906,-0.05344804867216325,0.033394035058530426,0.10983905021568495,0.9953590097212025,49.38805184472663,Q93062,RBPMS,Inflammation_II,Unique Protein
OID30508,906,-0.004250343976286784,0.031467212500170975,0.8925855795509284,0.9953590097212025,34.197401691600604,Q15697,ZNF174,Inflammation_II,Unique Protein
OID30509,906,-0.06112541041682117,0.03393681724839418,0.07201940800226962,0.9953590097212025,58.474987170865866,P17050,NAGA,Inflammation_II,Unique Protein
OID30510,906,-0.01047826093784789,0.0377760614163512,0.7815544683890104,0.9953590097212025,56.36461513050327,Q96PX8,SLITRK1,Inflammation_II,Unique Protein
OID30511,906,-0.022519164718793647,0.034283733781779215,0.5114503140263063,0.9953590097212025,133.7513028375457,P56645,PER3,Inflammation_II,Unique Protein
OID30512,906,-0.06258790440143867,0.03479426313309378,0.0723913999651666,0.9953590097212025,40.6241457158326,Q9H0U9,TSPYL1,Inflammation_II,Unique Protein
OID30513,906,-0.04078799783211723,0.048330819655065055,0.398934879775136,0.9953590097212025,53.84403625263494,P26436,ACRV1,Inflammation_II,Unique Protein
OID30514,906,-0.011532452365127798,0.033741298449405384,0.7325898578887842,0.9953590097212025,53.48760163237161,Q5JS54,PSMG4,Inflammation_II,Unique Protein
OID30515,906,-0.05385363983862483,0.03625102029954031,0.13774786809946585,0.9953590097212025,64.25228079505088,Q7Z5L3,C1QL2,Inflammation_II,Unique Protein
OID30516,906,0.0027249281130261515,0.034146017016623065,0.9364126166925614,0.9953590097212025,51.714882410999394,Q15465,SHH,Inflammation_II,Unique Protein
OID30517,906,-0.06961128318360628,0.0371687004277182,0.06141938882831989,0.9953590097212025,28.410928913189586,P17643,TYRP1,Inflammation_II,Unique Protein
OID30518,906,-0.015596678550093118,0.034621178307279156,0.652463797530425,0.9953590097212025,80.14214125371436,Q8IV38,ANKMY2,Inflammation_II,Unique Protein
OID30519,906,0.0020198659226191643,0.03327090093422806,0.9516041403524117,0.9953590097212025,68.2077817792074,O60447,EVI5,Inflammation_II,Unique Protein
OID30520,906,-0.06485042179436191,0.033979070892962315,0.05664507052428867,0.9953590097212025,39.96219122266094,Q16718,NDUFA5,Inflammation_II,Unique Protein
OID30521,906,-0.0067429013779793535,0.0335799706126153,0.840900144564173,0.9953590097212025,35.21329009906643,Q96PU5,NEDD4L,Inflammation_II,Unique Protein
OID30522,906,-0.01848280883158462,0.03338999056741064,0.5800313449011978,0.9953590097212025,119.23270828128109,O94916,NFAT5,Inflammation_II,Unique Protein
OID30523,906,-0.020204552920515484,0.03414624655218809,0.5541984890811256,0.9953590097212025,104.13771723627659,O95835,LATS1,Inflammation_II,Unique Protein
OID30524,906,-0.0568178741655904,0.034443691258617334,0.09938264380237175,0.9953590097212025,71.36078919340531,P24666,ACP1,Inflammation_II,Unique Protein
OID30525,906,-0.014651213745353775,0.03314650983546563,0.6585873533312548,0.9953590097212025,49.53916869359352,O60238,BNIP3L,Inflammation_II,Unique Protein
OID30526,906,-0.013691874372736921,0.034549990515394924,0.6919854877916364,0.9953590097212025,26.158465817907995,Q9H171,ZBP1,Inflammation_II,Unique Protein
OID30527,906,-0.05183307437476007,0.03332992671738429,0.12026799030483956,0.9953590097212025,66.19268557747996,Q99062,CSF3R,Inflammation_II,Unique Protein
OID30528,906,-0.02506344031294888,0.03307241734444448,0.44875164640984677,0.9953590097212025,58.86336707377002,Q9UHI8,ADAMTS1,Inflammation_II,Unique Protein
OID30529,906,-0.04021009303207379,0.03174638316835711,0.20563058005987422,0.9953590097212025,71.41173511355791,Q99584,S100A13,Inflammation_II,Unique Protein
OID30530,906,0.006675916885313759,0.03288238132471306,0.8391628914377902,0.9953590097212025,62.80361749719504,P55211,CASP9,Inflammation_II,Unique Protein
OID30531,906,-0.030938401227631595,0.032332494007739736,0.3388881187599635,0.9953590097212025,36.17648272767453,Q9H3T2,SEMA6C,Inflammation_II,Unique Protein
OID30532,906,-0.04757360310560203,0.03427557577929896,0.16549471384932726,0.9953590097212025,43.05791012108196,Q15399,TLR1,Inflammation_II,Unique Protein
OID30533,906,-0.020417632071787956,0.03326367912119041,0.539497746851758,0.9953590097212025,99.23042616151963,Q9Y2X7,GIT1,Inflammation_II,Unique Protein
OID30534,906,-0.059038457943636026,0.03467301095874968,0.08897186135031714,0.9953590097212025,53.23447214776997,P81534,DEFB103A_DEFB103B,Inflammation_II,Unique Protein
OID30535,906,0.015919604712529862,0.03320628486762515,0.6317617101383924,0.9953590097212025,67.63077797141617,O43320,FGF16,Inflammation_II,Unique Protein
OID30536,906,-0.018371390578612284,0.03348987829879738,0.5834422039621701,0.9953590097212025,66.26620067725742,P52630,STAT2,Inflammation_II,Unique Protein
OID30537,906,0.00135876588260271,0.03409442954599827,0.9682193068025801,0.9953590097212025,111.38917551228984,P20701,ITGAL,Inflammation_II,Unique Protein
OID30538,906,-0.017956842239887576,0.03389264324890286,0.5963730056285846,0.9953590097212025,80.46619599023552,Q86UE4,MTDH,Inflammation_II,Unique Protein
OID30539,906,0.015275630615442005,0.035701847132805,0.6688524038332868,0.9953590097212025,59.22421246173829,Q96PL5,ERMAP,Inflammation_II,Unique Protein
OID30540,906,-0.02968394480024761,0.03376999703008601,0.3796382548319801,0.9953590097212025,47.76928324857398,O60500,NPHS1,Inflammation_II,Unique Protein
OID30541,906,-0.02644447758197046,0.0328203126377352,0.4206122911368988,0.9953590097212025,49.180136195572864,Q8WV28,BLNK,Inflammation_II,Unique Protein
OID30542,906,0.004726160048067841,0.033602904641831265,0.8881805681918783,0.9953590097212025,203.61050869354474,P48546,GIPR,Inflammation_II,Unique Protein
OID30543,906,0.02191297030897963,0.03202391127740361,0.493984649280123,0.9953590097212025,55.25997168700321,P09564,CD7,Inflammation_II,Unique Protein
OID30544,660,0.03407096050537291,0.036793249035457165,0.3547903006694525,0.9953590097212025,28.56312960546105,P11487,FGF3,Inflammation_II,Unique Protein
OID30545,906,-0.020775650505890503,0.03499139763156211,0.5528406295420873,0.9953590097212025,64.34011143882438,Q15223,NECTIN1,Inflammation_II,Unique Protein
OID30546,906,-0.02363587424121328,0.03386637338256954,0.48541343395546055,0.9953590097212025,45.86524289446988,P23743,DGKA,Inflammation_II,Unique Protein
OID30548,906,-0.06293635890801881,0.03323579035442592,0.05860015537883695,0.9953590097212025,50.35771753558323,O75688,PPM1B,Inflammation_II,Unique Protein
OID30549,906,-0.05216167386725573,0.033467477177644596,0.11945420509940355,0.9953590097212025,43.12223525437211,Q16643,DBN1,Inflammation_II,Unique Protein
OID30550,906,-0.006457522018678104,0.03354188022487489,0.847378205091299,0.9953590097212025,36.99245144726284,Q5T2W1,PDZK1,Inflammation_II,Unique Protein
OID30551,906,-0.028451770050046576,0.03286783748920417,0.38692155340563195,0.9953590097212025,49.42273755640241,Q9NZH8,IL36G,Inflammation_II,Unique Protein
OID30552,906,-0.0018620445462020963,0.03204694818266677,0.9536792009472632,0.9953590097212025,27.946496330290582,Q5QGZ9,CLEC12A,Inflammation_II,Unique Protein
OID30553,906,0.06891495411907818,0.0351823692703635,0.05045116733846967,0.9953590097212025,51.222114224485004,P32927,CSF2RB,Inflammation_II,Unique Protein
OID30554,906,-0.01745924188518117,0.032725145708432796,0.5938136571766697,0.9953590097212025,66.57326199584163,P49765,VEGFB,Inflammation_II,Unique Protein
OID30555,906,-0.03852145884983712,0.03301776717267059,0.24365070416208504,0.9953590097212025,92.44777742445937,Q9BV40,VAMP8,Inflammation_II,Unique Protein
OID30556,906,-0.054696548016743535,0.03367687448873282,0.1046986840863625,0.9953590097212025,61.92383732885289,Q15762,CD226,Inflammation_II,Unique Protein
OID30557,906,-0.02874384778114734,0.033313449423584315,0.38846488947002866,0.9953590097212025,118.02336785054979,P06730,EIF4E,Inflammation_II,Unique Protein
OID30559,906,-0.004422934826896426,0.034037768142298634,0.8966418954051756,0.9953590097212025,73.25831135024782,Q02880,TOP2B,Inflammation_II,Unique Protein
OID30560,906,7.523801390350218e-5,0.03317059567804339,0.9981907402573095,0.9992162786890806,90.21670118990194,O15400,STX7,Inflammation_II,Unique Protein
OID30561,906,-0.020843854130378967,0.03411009926293142,0.5413065318886376,0.9953590097212025,67.7626612290181,Q9H7Z7,PTGES2,Inflammation_II,Unique Protein
OID30564,906,0.007682918006445171,0.03301844970917865,0.816059407751657,0.9953590097212025,41.64327714245225,O60437,PPL,Inflammation_II,Unique Protein
OID30565,906,-0.04879897671836467,0.036424701681126916,0.18068001268995462,0.9953590097212025,43.94976942455416,O95157,NXPH3,Inflammation_II,Unique Protein
OID30566,906,-0.053328281870968365,0.03169324197703979,0.0927981428755387,0.9953590097212025,14.610273886830981,P06213,INSR,Inflammation_II,Unique Protein
OID30567,906,-0.055394989219813014,0.03399499200232091,0.10356254025227289,0.9953590097212025,98.70088567001243,P11234,RALB,Inflammation_II,Unique Protein
OID30568,906,-0.019422977984241762,0.03385092270928341,0.5662627217294092,0.9953590097212025,80.85434788919828,P49757,NUMB,Inflammation_II,Unique Protein
OID30569,906,0.038448073289047,0.03376765240931161,0.25517572337461675,0.9953590097212025,75.90843028252388,Q8N556,AFAP1,Inflammation_II,Unique Protein
OID30570,906,-0.04129187069424355,0.0321652626113688,0.19956893042163693,0.9953590097212025,40.086785962865115,P17301,ITGA2,Inflammation_II,Unique Protein
OID30571,906,0.04546949958068646,0.03283295639702439,0.16644047363490444,0.9953590097212025,31.701688388380568,Q02952,AKAP12,Inflammation_II,Unique Protein
OID30572,906,0.006956122878327808,0.03687447649753815,0.8504156924182988,0.9953590097212025,30.020287093459224,Q4VCS5,AMOT,Inflammation_II,Unique Protein
OID30573,906,-0.060091831199714,0.03169524210221261,0.058295730287872036,0.9953590097212025,66.58554686279129,P30101,PDIA3,Inflammation_II,Unique Protein
OID30574,906,-0.026256247293046864,0.03399365337733364,0.44009184823413483,0.9953590097212025,29.957918714906956,P10912,GHR,Inflammation_II,Unique Protein
OID30575,906,-0.004866484780076047,0.03575864085178202,0.8917790981493321,0.9953590097212025,41.68853493447528,O95393,BMP10,Inflammation_II,Unique Protein
OID30576,906,0.09257851633215583,0.037392871321266404,0.01347889662204767,0.9771024938888268,36.30712624292911,Q9UGN4,CD300A,Inflammation_II,Unique Protein
OID30577,906,-0.03201267520895266,0.03731250884084431,0.3911465824901563,0.9953590097212025,22.65772646112992,Q96QR1,SCGB3A1,Inflammation_II,Unique Protein
OID30578,906,-0.015661971551460825,0.03364873809413442,0.6417203385984991,0.9953590097212025,94.89312489868352,P30040,ERP29,Inflammation_II,Unique Protein
OID30579,906,-0.022583225975905244,0.040157044438316525,0.5740046806049708,0.9953590097212025,36.726829095913935,Q9ULI3,HEG1,Inflammation_II,Unique Protein
OID30580,906,0.004605765002960131,0.03447300552965386,0.8937453594428453,0.9953590097212025,75.74572906431898,Q8TEA8,DTD1,Inflammation_II,Unique Protein
OID30581,906,-0.003938636630757552,0.035228613875500324,0.9110056212432893,0.9953590097212025,51.60601777241302,P01037,CST1,Inflammation_II,Unique Protein
OID30582,906,-0.011876833180947012,0.039056574189209284,0.7611285581823348,0.9953590097212025,37.956384044926295,Q9H7Y0,DIPK2B,Inflammation_II,Unique Protein
OID30583,906,-0.03803335698934721,0.03984124402645865,0.3400294857726852,0.9953590097212025,35.736302280229324,Q9BRK3,MXRA8,Inflammation_II,Unique Protein
OID30584,906,-0.019523796442543685,0.033723067272500865,0.562773861893926,0.9953590097212025,67.17784116428412,O76074,PDE5A,Inflammation_II,Unique Protein
OID30585,906,0.017327874313620147,0.03456931106561391,0.6163198375687434,0.9953590097212025,39.821594248965084,P22303,ACHE,Inflammation_II,Unique Protein
OID30586,906,-0.04091613075556498,0.03274367959781664,0.21178058488480514,0.9953590097212025,46.51902833361172,Q9BX67,JAM3,Inflammation_II,Unique Protein
OID30587,906,0.04603180580192923,0.03378239799060902,0.17335647144156854,0.9953590097212025,34.74705121257969,P20908,COL5A1,Inflammation_II,Unique Protein
OID30588,906,0.027941990103232634,0.03933600005350244,0.47767978841757264,0.9953590097212025,34.84882630715628,Q6QNK2,ADGRD1,Inflammation_II,Unique Protein
OID30589,906,0.04922199779049326,0.03787784674966696,0.19411356565270146,0.9953590097212025,40.45659476139119,Q02223,TNFRSF17,Inflammation_II,Unique Protein
OID30590,906,-0.02659614587787378,0.033709580045866445,0.4303359090977502,0.9953590097212025,94.16080058184222,Q8NEU8,APPL2,Inflammation_II,Unique Protein
OID30591,906,0.05222122780789791,0.036376425379307666,0.15147594127032768,0.9953590097212025,36.428188967320466,Q9BUH6,PAXX,Inflammation_II,Unique Protein
OID30592,906,0.023901960794805447,0.03585041394723748,0.5051290195553009,0.9953590097212025,46.39318899949447,Q8NDA2,HMCN2,Inflammation_II,Unique Protein
OID30593,906,0.036654179094222444,0.038668668779459306,0.343437463432093,0.9953590097212025,44.38427444463374,Q9HCU4,CELSR2,Inflammation_II,Unique Protein
OID30594,906,-0.07270391548197465,0.03529005629640902,0.03967341044271879,0.9953590097212025,34.77974095074138,P06280,GLA,Inflammation_II,Unique Protein
OID30595,906,-0.02221547039258385,0.044314089742602494,0.6162718419246103,0.9953590097212025,29.242922049732474,Q9BUN1,MENT,Inflammation_II,Unique Protein
OID30596,906,-0.02303058637827111,0.033559113094400225,0.49272330981406043,0.9953590097212025,72.46397691665811,Q9H939,PSTPIP2,Inflammation_II,Unique Protein
OID30597,906,-0.032482688741329466,0.03347061126908487,0.33207081063674215,0.9953590097212025,36.8503484377045,Q8TDQ7,GNPDA2,Inflammation_II,Unique Protein
OID30598,906,0.007118817870566841,0.036710948407479835,0.8462866825995076,0.9953590097212025,31.53464529974071,P55083,MFAP4,Inflammation_II,Unique Protein
OID30599,906,-0.008306678323762343,0.034574207155639886,0.8101871108961857,0.9953590097212025,44.23497110043436,Q9NS98,SEMA3G,Inflammation_II,Unique Protein
OID30600,906,-0.04838389474788761,0.03512567775988911,0.16872154046188784,0.9953590097212025,94.53715504453736,P04406,GAPDH,Inflammation_II,Unique Protein
OID30601,906,-0.021657651890382275,0.03489805350963027,0.5350243115369488,0.9953590097212025,68.02202931834857,P04090,RLN2,Inflammation_II,Unique Protein
OID30602,906,-0.02286358784820338,0.03431780534666225,0.5054372447676909,0.9953590097212025,50.111203084120085,Q5TDH0,DDI2,Inflammation_II,Unique Protein
OID30603,906,-0.0039263961593753085,0.03318548286172419,0.9058436201960252,0.9953590097212025,55.9975186931301,P06132,UROD,Inflammation_II,Unique Protein
OID30604,906,-0.027939734982733812,0.03667448888404387,0.44636452292539675,0.9953590097212025,32.32210163634819,Q99574,SERPINI1,Inflammation_II,Unique Protein
OID30605,906,0.007603115644959232,0.03296195321978035,0.817629693060686,0.9953590097212025,48.86802982326263,P27348,YWHAQ,Inflammation_II,Unique Protein
OID30606,906,0.012138210389276299,0.03648942606253662,0.7394773057374207,0.9953590097212025,36.3026181090801,Q9UI42,CPA4,Inflammation_II,Unique Protein
OID30607,906,0.00890830022441618,0.035487851375094914,0.8018539369403188,0.9953590097212025,44.98246398466315,Q16378,PRR4,Inflammation_II,Unique Protein
OID30608,906,-0.00937238219436932,0.03436373741641515,0.7851164135443418,0.9953590097212025,34.38929545256633,Q6P5S2,LEG1,Inflammation_II,Unique Protein
OID30609,906,-0.011816198641171876,0.03400511125164469,0.7283111896682688,0.9953590097212025,64.17543248077112,O43399,TPD52L2,Inflammation_II,Unique Protein
OID30610,906,0.003201252287798483,0.0357026588175787,0.928574332571418,0.9953590097212025,23.202404902509812,P61457,PCBD1,Inflammation_II,Unique Protein
OID30611,906,-0.01636032622516033,0.034638427986929364,0.6368169504573427,0.9953590097212025,40.21678535357816,P40197,GP5,Inflammation_II,Unique Protein
OID30612,906,-0.02092293932385608,0.03505117513519761,0.5507099843908863,0.9953590097212025,36.5654751984012,P00325,ADH1B,Inflammation_II,Unique Protein
OID30613,906,-0.025740553247879824,0.03382050675770661,0.4468044522242771,0.9953590097212025,37.41966052906891,O75190,DNAJB6,Inflammation_II,Unique Protein
OID30614,906,0.005949846992192551,0.040789661829875104,0.8840599973011518,0.9953590097212025,37.536591454981895,Q5JS37,NHLRC3,Inflammation_II,Unique Protein
OID30615,906,0.028382397091661758,0.03612353810175455,0.4322516410531958,0.9953590097212025,36.191430729153296,Q8N8U9,BMPER,Inflammation_II,Unique Protein
OID30616,906,0.0036765800385425615,0.03322928210212484,0.9119247387759214,0.9953590097212025,77.12476071847841,O75347,TBCA,Inflammation_II,Unique Protein
OID30617,906,-0.020148117536577446,0.03338329815761037,0.546305103030968,0.9953590097212025,32.94488393836596,P04083,ANXA1,Inflammation_II,Unique Protein
OID30618,906,0.023854387762860647,0.03732015505441075,0.5228698398651397,0.9953590097212025,35.40792123871914,Q9BXJ0,C1QTNF5,Inflammation_II,Unique Protein
OID30619,906,0.006349428604015757,0.037892464552546266,0.8669642935348206,0.9953590097212025,41.45026097190469,Q96HD1,CRELD1,Inflammation_II,Unique Protein
OID30620,906,-0.013134638442714681,0.034535594074672736,0.7037979368168963,0.9953590097212025,37.724795148901244,P0C862,C1QTNF9,Inflammation_II,Unique Protein
OID30621,906,-0.018588659277877728,0.03338621653797862,0.5778210964951412,0.9953590097212025,81.18190561496851,Q13976,PRKG1,Inflammation_II,Unique Protein
OID30622,906,0.07909429206733752,0.035273893970725986,0.025189874651807904,0.9953590097212025,43.41814028278883,P54764,EPHA4,Inflammation_II,Unique Protein
OID30623,906,-0.020257473309194765,0.034435883396926034,0.5565037495941529,0.9953590097212025,58.005747676210376,Q9P2T1,GMPR2,Inflammation_II,Unique Protein
OID30624,906,-0.02378201489162724,0.03442874298928702,0.4898974100230309,0.9953590097212025,57.38333433660823,P50502,ST13,Inflammation_II,Unique Protein
OID30625,906,0.009001804678397136,0.03501567378300079,0.797177385501288,0.9953590097212025,39.70647586637867,P09529,INHBB,Inflammation_II,Unique Protein
OID30626,660,-0.028371619933091664,0.040932971569647356,0.4884840497590953,0.9953590097212025,21.825893199022154,A2VDF0,FUOM,Inflammation_II,Unique Protein
OID30627,906,-0.003013448592730027,0.03918301093489607,0.9387149155869268,0.9953590097212025,40.49789938639382,P20155,SPINK2,Inflammation_II,Unique Protein
OID30628,906,0.059269821552825876,0.03658533696528854,0.1055796724992161,0.9953590097212025,35.639702674732725,P14091,CTSE,Inflammation_II,Unique Protein
OID30629,906,-0.006235065309407647,0.03382218650386934,0.853782442378544,0.9953590097212025,50.485453961125636,Q6P589,TNFAIP8L2,Inflammation_II,Unique Protein
OID30630,906,0.013267981579737314,0.03231575387919827,0.6814850331769655,0.9953590097212025,72.53787546408496,O14745,SLC9A3R1,Inflammation_II,Unique Protein
OID30631,906,0.007905711197253203,0.03704595604992111,0.8310619931006311,0.9953590097212025,35.50646273864295,P30047,GCHFR,Inflammation_II,Unique Protein
OID30632,906,-0.009522245466389885,0.037345467241840444,0.7987999577726141,0.9953590097212025,43.98221193589052,Q53FA7,TP53I3,Inflammation_II,Unique Protein
OID30633,906,-0.04066642192806274,0.035991285538973246,0.2588263907106048,0.9953590097212025,34.33495735891922,Q5VTT5,MYOM3,Inflammation_II,Unique Protein
OID30634,906,-0.013448956558755604,0.03559839146548553,0.7056722807575757,0.9953590097212025,44.21955793388504,Q8IUZ5,PHYKPL,Inflammation_II,Unique Protein
OID30635,906,-0.02302588847077941,0.03578109579515154,0.520052960940536,0.9953590097212025,27.84577626939794,P52758,RIDA,Inflammation_II,Unique Protein
OID30636,906,-0.012222295305286202,0.03327680033204548,0.7134892925571101,0.9953590097212025,49.675710704748546,Q96A49,SYAP1,Inflammation_II,Unique Protein
OID30637,906,0.008223882781704914,0.03354150195938695,0.8063698739892805,0.9953590097212025,47.128755724805885,Q9NQ48,LZTFL1,Inflammation_II,Unique Protein
OID30638,906,-0.011311380646981065,0.032789853382503266,0.7302020803541409,0.9953590097212025,40.24694294056403,O96007,MOCS2,Inflammation_II,Unique Protein
OID30639,906,0.011033658079861366,0.03265476175785306,0.7355276757540912,0.9953590097212025,42.2174612432904,Q8NHV1,GIMAP7,Inflammation_II,Unique Protein
OID30640,906,-0.026971618452574873,0.03250252431831316,0.40685809193039046,0.9953590097212025,39.08313480758604,Q96AJ9,VTI1A,Inflammation_II,Unique Protein
OID30641,906,0.04834026259705509,0.03312721864741673,0.1448567890422807,0.9953590097212025,39.649147199104625,P21854,CD72,Inflammation_II,Unique Protein
OID30642,906,-0.015404867053247184,0.033878425466613786,0.6494293496023809,0.9953590097212025,52.530903791210804,P07311,ACYP1,Inflammation_II,Unique Protein
OID30643,906,-0.0023111204959062673,0.042375352607537234,0.9565178509464447,0.9953590097212025,35.13579649113166,Q9UK23,NAGPA,Inflammation_II,Unique Protein
OID30644,906,-0.0032611563624808976,0.034057194431487324,0.9237366335141843,0.9953590097212025,32.81072082171296,Q9NRS6,SNX15,Inflammation_II,Unique Protein
OID30645,906,-0.029032663842590952,0.03351305786748596,0.38655579131391216,0.9953590097212025,141.68346970972803,P37840,SNCA,Inflammation_II,Unique Protein
OID30646,906,0.057046661641590446,0.036066154583748206,0.11407054457065624,0.9953590097212025,40.831918470709795,P22455,FGFR4,Inflammation_II,Unique Protein
OID30647,906,-0.017441096896173684,0.033525519840718165,0.6030311303465739,0.9953590097212025,64.14789666934723,Q15276,RABEP1,Inflammation_II,Unique Protein
OID30648,906,-0.02211789314314266,0.03393137084996075,0.5146725282737237,0.9953590097212025,39.50986365076579,Q6FHJ7,SFRP4,Inflammation_II,Unique Protein
OID30649,906,-0.027184303574225396,0.03369295411197592,0.41998456808868667,0.9953590097212025,65.14292776036312,Q9HB71,CACYBP,Inflammation_II,Unique Protein
OID30650,906,0.05899570901802666,0.04234130296715218,0.16386809873260144,0.9953590097212025,40.48673968553981,O60279,SUSD5,Inflammation_II,Unique Protein
OID30651,906,0.012123922738239312,0.03269404229924639,0.7108532038528427,0.9953590097212025,41.9518751966471,A6NC86,PINLYP,Inflammation_II,Unique Protein
OID30652,906,-0.01600455846412786,0.03634462959029883,0.6597872835262245,0.9953590097212025,36.46729994154892,P49862,KLK7,Inflammation_II,Unique Protein
OID30653,906,-0.014430448084864744,0.033460907786175616,0.6663823696892548,0.9953590097212025,59.31963460796352,Q92619,ARHGAP45,Inflammation_II,Unique Protein
OID30654,906,0.012610286996315384,0.03218780824051582,0.6953209932551125,0.9953590097212025,45.96740798362152,Q04323,UBXN1,Inflammation_II,Unique Protein
OID30655,906,-0.016805457485841356,0.033528852296876646,0.6163384388779207,0.9953590097212025,74.90438423687563,P35611,ADD1,Inflammation_II,Unique Protein
OID30656,906,-0.03353175832347872,0.033417451296041005,0.3159325584669046,0.9953590097212025,65.34426070184772,Q8N0X7,SPART,Inflammation_II,Unique Protein
OID30657,906,-0.005302078959033811,0.03359936703732371,0.874648118078357,0.9953590097212025,61.243410180087665,P32321,DCTD,Inflammation_II,Unique Protein
OID30658,906,-0.012592348657205724,0.0331327478194123,0.7039940402905499,0.9953590097212025,54.62744500624268,P56192,MARS1,Inflammation_II,Unique Protein
OID30659,906,-0.0082622809700273,0.03386416831192262,0.8073006075543586,0.9953590097212025,55.42197854342324,Q6GMV3,PTRHD1,Inflammation_II,Unique Protein
OID30660,906,0.07608624162027808,0.0342885308556549,0.026739977684719987,0.9953590097212025,34.71370779990847,O15335,CHAD,Inflammation_II,Unique Protein
OID30661,906,-0.009089680328089066,0.034005735461531614,0.7893017282945706,0.9953590097212025,45.793159318777434,P25686,DNAJB2,Inflammation_II,Unique Protein
OID30662,906,-0.025308887971207793,0.031568551303707434,0.42293499191176787,0.9953590097212025,37.71035681469074,Q58EX2,SDK2,Inflammation_II,Unique Protein
OID30663,906,-0.012644759384250399,0.033070911488932604,0.7022915150749023,0.9953590097212025,84.24865191547804,Q86SX6,GLRX5,Inflammation_II,Unique Protein
OID30664,906,-0.03204683504923535,0.03297591010232712,0.3314031285984098,0.9953590097212025,84.20679807345068,Q9Y4D1,DAAM1,Inflammation_II,Unique Protein
